	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_001	pTemra_002	pTemra_003
XLOC_014384	0.722016	0	0	0.273563	0	0
XLOC_014385	0.89063	0	0	0.360667	0	0
XLOC_014386	0	0.0913594	0	0	0.175528	0
XLOC_014389	0	0.065204	0	0	0.0825003	0
XLOC_014390	0	0.53199	0	0	1.33134	0
XLOC_014392	0	0	182.077	0	0	6.76549
XLOC_014393	0	0	0	0.579623	0	0
XLOC_014394	0.1562	0	0	0.375288	0	0
XLOC_014395	0.113978	0	0	0.136539	0	0
XLOC_014396	0.0959331	0	0	0.629324	0	0
XLOC_014397	0.144197	0	0	0.172262	0	0
XLOC_014398	0	0	0	0.351808	0	0
XLOC_014399	0	0	0	0.191796	0	0
XLOC_014400	0	0	0.249799	0.15827	0	0.102615
XLOC_014401	0	0	0	0	0	0
XLOC_014402	0	0	0	0.782038	0	0
XLOC_014403	0.359609	0	0	0.143652	0	0
XLOC_014404	0.186329	75.3609	0	0.557258	100.037	0
XLOC_014405	0.974312	0	0.0309581	5.07831	0	0.139052
XLOC_014406	1.32195	0	0	4.48097	0	0
XLOC_014407	0	21.4554	0	0	26.6662	0
XLOC_014409	0	0	0	0	0	0.260801
XLOC_014410	0	0	0.39962	0	0	1.77022
XLOC_014412	0.184647	0	0	0.912434	0	0
XLOC_014413	0.0382052	0	0	0.114978	0	0
XLOC_014414	0	0.772146	0	0	0.382628	0
XLOC_014415	0	0	10.8931	0	0	32.4415
XLOC_014416	0.257159	0	0	0.425637	0	0
XLOC_014417	0.0779813	0	0	0.212753	0	0
XLOC_014418	0	0.156183	0	0	0.43974	0
XLOC_014420	0	2.34731	0	0	0.961647	0
XLOC_014421	0.0323543	0.550201	76.681	0	0.321376	118.365
XLOC_014422	0	0.974707	0	0	0	0
XLOC_014424	0	0.0553081	0	0	0	0
XLOC_014425	0	0.189697	0.0817529	0	0.111143	0.0677077
XLOC_014426	0	0.213117	0	0	0.0613636	0
XLOC_014430	0	0.232112	0	0	0.651451	0
XLOC_014433	0	0.348843	0	0	0.0613935	0
XLOC_014437	0	0.0519318	0	0	0.119042	0
XLOC_014438	0	0.119266	0	0	0.134831	0
XLOC_014439	0	0	0	0	0	0
XLOC_014440	0	0.0758656	0	0	0.160694	0
XLOC_014441	0	0.228769	0	0	0.0831135	0
XLOC_014442	0	0.084394	4.26013	0	0	5.69317
XLOC_014443	0	0.311982	0	0	0	0
XLOC_014448	0	0	4.6622	0	0	1.22566
XLOC_014449	0	0	0.00643271	0	0	0
XLOC_014452	0	0	0.59074	0	0	0.872116
XLOC_014453	0	0.669378	0	0	0.589425	0
XLOC_014457	0	6.85048	0	0	21.4248	0
XLOC_014458	25.4072	0	0	45.1939	0	0
XLOC_014459	0.7648	0.187442	12.1015	2.65298	0.588497	8.82377
XLOC_014460	0.0684545	0.187425	0	1.44708	0.481605	0
XLOC_014461	16.3171	0.171093	1.60782	29.0769	0.373047	0.832322
XLOC_014462	0	0.156417	0	0	0.179723	0
XLOC_014463	0.282353	0	0	0.32064	0	0
XLOC_014467	56.119	0	16.5092	53.9466	0	13.7575
XLOC_014469	0	0.768607	0.109012	0	3.65456	0.600046
XLOC_014471	0.81068	0	0	0.482835	0	0
XLOC_014476	0	0	0.234966	0	0	1.29428
XLOC_014477	0	0	0.627889	0	0	0.388969
XLOC_014478	0	0	0.659258	0	0	0.616824
XLOC_014479	0	0.406854	0.768325	0	0.0754745	0.427832
XLOC_014480	0	0	0.584881	0	0	0.364032
XLOC_014481	0	0	0.727179	0	0	1.18471
XLOC_014482	0	0	0.410917	0	0	0.373936
XLOC_014483	0	0.187325	0.394954	0	0.540263	0.368427
XLOC_014484	0	0.153145	0.563855	0	0.25562	0.23944
XLOC_014485	0	0.175179	0	0	0.4139	0.180669
XLOC_014486	0	0.112284	0	0	0.266082	0
XLOC_014487	0	0.272845	0.99586	0	0.316791	0
XLOC_014488	0	0	0.862539	0	0.0683197	0
XLOC_014489	0	0.0483834	1.16995	0	0	0
XLOC_014490	0	0.075084	1.23636	0	0	0
XLOC_014491	0	0.154656	1.06902	0	0.1289	0
XLOC_014492	0	0.0466167	2.02654	0	0.154732	0
XLOC_014493	0.126412	0.100473	0	0.0398581	0.113668	0
XLOC_014494	0	0.0758017	0	0	1.05931	0
XLOC_014495	0	0.062762	0	0	0.261149	0
XLOC_014496	0	10.95	0.930834	0	22.5643	1.18305
XLOC_014497	0	0.135986	0	0	0.38874	0
XLOC_014498	0	0.883966	0	0	1.39204	0
XLOC_014499	0.108442	0.197441	0	0.810631	0.486786	0
XLOC_014500	0	0.777351	0	0	3.29313	0
XLOC_014501	0	0	0	0	0	0
XLOC_014505	0	0	0.726564	0	0	0.459393
XLOC_014506	0	0	0.118984	0	0	0.227832
XLOC_014507	0	0	0.363818	0	0	0.250643
XLOC_014508	0	0	0.100883	0	0	0.0549506
XLOC_014509	0	0	0.417031	0	0	0.267034
XLOC_014510	0	68.9337	0	0	80.9346	0
XLOC_014511	0	0	1.39925	0.453064	0	6.19529
XLOC_014512	0	0	0.593942	0	0	1.83173
XLOC_014513	0.420175	0	1.20966	0.597725	0	4.57442
XLOC_014514	0.849959	0	0.105565	0.366787	0	0.388948
XLOC_014515	0	0	0.121629	0	0	0.733538
XLOC_014516	0	0	0.186768	0	0	0.849901
XLOC_014517	0	0	0	0	0	0.409284
XLOC_014518	0	1.4828	0	0	3.08291	1.12279
XLOC_014519	0.0537684	0	0	0.131925	0	0
XLOC_014520	984.6	0	0	607.082	0	0
XLOC_014522	0	2.01845	0	0	1.15527	0
XLOC_014523	25.0782	0	0	17.1549	0	0
XLOC_014524	0.178037	0	0.298192	0.675697	0	0.122357
XLOC_014526	76.5436	0	0	58.2575	0	0
XLOC_014529	0	0.340609	0	0	0.227706	0
XLOC_014530	0.434329	0.206932	0	0.0400078	0.463724	0
XLOC_014531	0.228313	0.178762	0	0	0.386882	0
XLOC_014532	0.34741	0.648906	0.252484	0	0.416777	1.43183
XLOC_014533	0.100642	0.159336	0	0	0.180098	0
XLOC_014536	0.193764	0	0	0	0	0
XLOC_014537	0.189409	0	0	0	0	0
XLOC_014538	0	15.5573	0	0.402047	20.6269	0
XLOC_014542	0	0	0	0	0	0
XLOC_014543	0	4.4143	0	0	4.49249	0
XLOC_014544	51.4481	0	0	54.5391	0	0
XLOC_014547	4.21517	0	0	3.8711	0	0
XLOC_014548	35.3502	0	0	47.8818	0	0
XLOC_014550	130.242	0	0	170.633	0	0
XLOC_014552	29.0645	0	0.424652	42.1637	0	0.0554467
XLOC_014553	0	0	1.18844	0	0	0.139753
XLOC_014554	0	0	0.789767	0	0	0.149091
XLOC_014555	0	0	4.6517	0	0	2.52621
XLOC_014556	0	274.936	0	0	281.813	0
XLOC_014559	0.915382	0	0	0.273107	0	0
XLOC_014560	0	18.091	0	0	18.6152	0
XLOC_014561	0	0	0.661501	0	0	2.11296
XLOC_014562	0	0	4.83444	0	0	15.0366
XLOC_014563	0	2.07579	0	0	0.0319476	0
XLOC_014565	0.237241	3.18563	0.52965	0	4.59721	1.30623
XLOC_014567	0	0	2.0035	0	0	11.2766
XLOC_014568	0	0.831851	0	0.375205	1.51075	0
XLOC_014569	0.11257	0	0	0.152155	0	0
XLOC_014570	0.0513624	0	0	0	0	0
XLOC_014571	0	0	0.707838	0	0	0.0665821
XLOC_014576	0	0.56692	4.20149	0	0.0565082	9.43128
XLOC_014577	10.5155	0.278915	0	17.8186	0.411367	0
XLOC_014578	0	0.070691	0	0	0.296603	0
XLOC_014579	0	0	0	0	0.231624	0
XLOC_014580	0.314159	0	0	0.131239	0.199966	0
XLOC_014581	0	0.309698	0	0	0.748775	0
XLOC_014582	0	14.992	0	0	16.8612	0
XLOC_014585	48.8945	0	0	39.094	0	0
XLOC_014586	0	0.54674	0	0	0.699929	0
XLOC_014589	0	0	5.03972	0	0	5.47456
XLOC_014593	0	17.2798	0.578349	0	23.6401	3.08971
XLOC_014597	0	0	28.4131	0	0	41.3003
XLOC_014599	0	0	104.472	0	0	132.842
XLOC_014600	0	0	0.521478	0	0	0.242003
XLOC_014601	6.82042	0	0.480006	9.06721	0	0.200884
XLOC_014602	0	0	0.145012	0	0	0.111927
XLOC_014603	0	0	0.698061	0	0	0.239442
XLOC_014604	0	0	4.87101	0	0	4.88781
XLOC_014605	0	0	1.11418	0	0	1.20797
XLOC_014607	0	0	0.915862	0	0	0.532265
XLOC_014608	0	0.730449	0	0	0.812073	0
XLOC_014609	0	10.9143	98.761	0	1.96596	28.4074
XLOC_014610	0	0	2.20504	0	0	1.56143
XLOC_014611	0	0	0	0.279382	0	0
XLOC_014612	0.157705	0	0	0.132161	0	0
XLOC_014613	0.108569	0	0	0.154895	0	0
XLOC_014615	0	0	1.73868	0	0	0.421706
XLOC_014616	0	0	1.42421	0	0	0.192403
XLOC_014617	0	0	1.33575	0	0	0.286667
XLOC_014618	14.5243	0	0.939854	13.2566	0	0.196701
XLOC_014619	0	0	1.11876	0	0	0.0245889
XLOC_014620	0.310653	53.236	1.51279	0.254082	51.3924	0.0662338
XLOC_014621	0	0	0.849456	0	0	0.0548563
XLOC_014622	0.0383477	0	2.37254	0.0976321	0	0.372312
XLOC_014623	0	0	0.183576	0	0	0
XLOC_014624	0.134464	0	0	0.535506	0	0
XLOC_014625	0	8.01893	0	0	4.13695	0
XLOC_014627	0	0	0.149247	0	0	1.0247
XLOC_014628	0	0	0.205601	0	0	0.728358
XLOC_014629	0	0	3.39068	0	0	2.33584
XLOC_014637	0	0	0	0	0	0
XLOC_014640	0	0	12.217	0	0	19.756
XLOC_014642	0.123771	18.4	0	0.154209	17.6972	0
XLOC_014644	96.263	0	0.420076	72.5153	0	3.37027
XLOC_014645	0	0	0.444297	0	0	2.76196
XLOC_014646	0.645392	0	0.317736	0.889693	0	0.286187
XLOC_014647	1.1168	0	0.0912659	1.44902	0	0.373557
XLOC_014648	0	0.0642771	0	0	0	0
XLOC_014649	0	0	7.58387	0	0	0.590242
XLOC_014652	0	0	3.20102	0	0	1.43245
XLOC_014653	0	0	3.11434	0	0	1.83049
XLOC_014654	0	0	0.832155	0	0	0.35551
XLOC_014655	1.43949	0	0.41591	0.467427	0	0.187093
XLOC_014656	0.256999	0.998517	0	0	0.092091	0
XLOC_014660	0	0	1.26013	0	0	0.185219
XLOC_014661	0	7.28382	0.850192	0	7.9653	0
XLOC_014665	0	0	0.238857	0	0	1.92851
XLOC_014670	0	3.72284	0	0	3.06852	0
XLOC_014671	1.62153	0	0	0.451196	0	0
XLOC_014672	0.139357	0	0	0.169511	0	0
XLOC_014673	0.297656	0	0	0	0	0
XLOC_014674	0.244565	0	0	0.0957569	0	0
XLOC_014675	0	25.2866	0	0	56.6948	0
XLOC_014676	0.696477	0	0	0.127498	0	0
XLOC_014678	0	0	0.134465	0	0	0.691441
XLOC_014679	0	0	0.61453	0	0	0.325487
XLOC_014680	0	0	0.559232	0	0	0.103962
XLOC_014681	0	0	0.638961	0	0	0.300711
XLOC_014682	0	0	0.504584	0	0	0.582289
XLOC_014683	0	0	1.13315	0	0	1.28486
XLOC_014684	0	0	0.515374	0	0	1.56069
XLOC_014685	0	0	0.173841	0	0	0.144296
XLOC_014686	0	0	0.773402	0	0	0.287125
XLOC_014687	0	0.229053	0.697313	0	0.0223081	0.340222
XLOC_014688	97.0856	0	1.28601	94.1645	0	0.372558
XLOC_014690	0	0	0.0762335	0	0	0.105908
XLOC_014691	0	0	0	0.793833	0	0
XLOC_014692	0.382205	0.188594	0	0.301014	0	0
XLOC_014693	0	0	0	0.0901289	0	0
XLOC_014694	0.371122	108.951	0	0	99.8223	0
XLOC_014695	0	0	0	0.487157	0	0
XLOC_014697	0.176897	0	0	0.14411	0	0
XLOC_014698	0.0504746	0	2.15924	0.135117	0	2.09934
XLOC_014700	0	0	0.144962	0	0	0.152916
XLOC_014702	0	0	0.614007	0	0	1.74332
XLOC_014706	0	0	3.27763	0	0	3.65937
XLOC_014707	50.1885	0	0.804449	64.0675	0	0.255036
XLOC_014708	0	0	0.166507	0	0	0.933033
XLOC_014709	0	0	0.721237	0	0	0.615097
XLOC_014710	0	0	0.426852	0	0	0.545358
XLOC_014711	0	0	1.10179	0	0	0.274481
XLOC_014712	0	0	0.324631	0	0	2.84178
XLOC_014715	0	0.879497	0	0	0.944759	0
XLOC_014717	0	29.7476	0	0	30.8562	0
XLOC_014720	0	0	1.15279	0	0	1.4137
XLOC_014721	0	2065.19	0.700013	0	1691.8	1.2126
XLOC_014722	0	0	0.512219	0	0	0.651787
XLOC_014723	0	0	0.527765	0	0	0.769104
XLOC_014725	15.6882	0	0	47.625	0	0
XLOC_014727	7.02325	0	26.1668	8.28519	0	17.8145
XLOC_014728	0.488101	0	0	1.24097	0	0
XLOC_014729	0.492063	0	0	0.355086	0	0
XLOC_014730	3.55504	0	0	9.61567	0	0
XLOC_014731	0	0	4.24646	0	0	10.5
XLOC_014734	0	0	0.0753542	0	0	0.832574
XLOC_014735	0	0	0.419646	0	0	0.30583
XLOC_014736	0	0	0.0572694	0	0	0.346088
XLOC_014737	0	1.17451	0	0	1.69928	0
XLOC_014738	0	1.0716	0.320506	0	1.25703	0.27212
XLOC_014741	0	0	0	0	0	0
XLOC_014742	0	0.0139785	0	0	0	0
XLOC_014743	0	0	0.925305	0	0	0
XLOC_014746	0	0	0.766529	0	0	1.99971
XLOC_014747	0	0.450768	0	0	0.652226	0
XLOC_014748	0	0.555889	0	0	1.98715	0
XLOC_014749	0	1.32516	0	0	3.00497	0
XLOC_014750	82.5894	0.923189	3.94827	119.187	1.33173	0.90775
XLOC_014752	0.0867856	0	0	0	0	0
XLOC_014753	0.393237	0	0	0.659936	0	0
XLOC_014754	0.405991	0	0	0.815436	0	0
XLOC_014755	0	0	15.5823	0	0	13.1211
XLOC_014756	0.622097	0	0	0.0809542	0	0
XLOC_014757	0.483425	0	0	0.204126	0	0
XLOC_014758	0.459876	0.770531	0	0.387703	0.121096	0
XLOC_014759	0.704815	0	0	0.461132	0	0
XLOC_014760	1.36768	0	0	0.797597	0	0
XLOC_014761	1.6429	0	0	0.608589	0	0
XLOC_014762	0.408487	0	0	0.444449	0	0
XLOC_014763	0.379689	0	0	0	0	1.39929
XLOC_014764	0.470978	16.0427	0	0.469149	17.4958	0
XLOC_014766	0	0	4.09646	0	0	22.2232
XLOC_014768	0	0	40.509	0	0	59.3052
XLOC_014770	0.36241	0	0	0.415149	0	0.51623
XLOC_014771	0.46732	0	0	0.884905	0	0
XLOC_014772	0.0937416	0	0	0.583696	0	0
XLOC_014773	0.195119	0	0	0.518292	0	0
XLOC_014774	0	0.391436	0	0.85633	0	0
XLOC_014775	0.217148	0	0	0.226556	0	0
XLOC_014776	0.165993	0	1.81698	0.293736	0	0.654751
XLOC_014777	0.117455	0	0.512154	0.489858	0	0.562357
XLOC_014778	0	0	0	0.350065	0	0
XLOC_014780	0	0	0.391283	0	0	0.222939
XLOC_014783	0.529896	0	0	1.55777	0	0
XLOC_014784	5.98151	0	0	7.22747	0	0
XLOC_014785	0.145103	0	0	0.324856	0	0
XLOC_014786	0.225869	0	0	1.12334	0	0
XLOC_014787	6.11196	0	0	8.20931	0	0
XLOC_014790	0	0.121215	0	0.192467	0.237557	0
XLOC_014794	0	32.9455	1.39209	0	55.9052	2.69682
XLOC_014795	0	0	0.691598	0	0	2.03868
XLOC_014796	35.7539	0	0	27.405	0	0
XLOC_014797	0	0	0.688617	0	0	1.27899
XLOC_014801	0	0	55.1102	0	0	71.6237
XLOC_014803	0	0.104275	0	0	0.0465276	0
XLOC_014804	0	0	0	0.0680113	0	0
XLOC_014806	0	8.52508	0	0	8.69668	0
XLOC_014807	0.56551	0.432274	0	0.80115	0.543311	0
XLOC_014808	0.27854	0	0.655268	1.38874	0	0.588227
XLOC_014809	1.16437	0	0.499896	1.46633	0	0.823793
XLOC_014810	0.0840325	0	0.362272	0.187198	0	0.261703
XLOC_014811	0.166634	10.6974	0.694188	0	12.5983	0.172858
XLOC_014812	0	0	0.607175	0	0	0.414376
XLOC_014813	0	7.89496	0.856244	0	9.14463	0.316586
XLOC_014814	0	2.66201	0.568446	0	1.77451	0.416603
XLOC_014815	0	0	1.83676	0	0	0.318701
XLOC_014816	0	2.68984	0.425087	0	3.59298	0.774771
XLOC_014818	0	0	0.501815	0	0	2.39932
XLOC_014819	0	6.18477	0	0	14.5187	0
XLOC_014821	0	0.825696	0	0	1.73938	0
XLOC_014822	0	0.438935	0	0	0.482439	0
XLOC_014823	0	0.179788	0	0	0.288473	0
XLOC_014824	0	3.33264	0	0	5.00436	0
XLOC_014827	0	2.05883	0	0	1.45742	0
XLOC_014828	0	0	0	0	0	0
XLOC_014831	80.8352	0	0	76.3464	0	0
XLOC_014835	0	129.45	0	0	12.5761	0
XLOC_014836	0.743372	0	0	2.01171	0	0
XLOC_014842	0	0	1.33414	0	0	0.110086
XLOC_014843	24.8799	0.0483189	0	7.48962	0.1019	0
XLOC_014845	0.772674	0	0	0.46266	0	0
XLOC_014846	0.867222	0	0.26858	0.223945	0	0.864244
XLOC_014848	0	0.0314228	0	0	0.138781	0
XLOC_014852	0	0.19709	0	0	0.438776	0
XLOC_014853	0	0.13985	0	0	0	0
XLOC_014854	0	0.166086	0	0	0.178948	0
XLOC_014855	0	0.380629	21.3055	0	0.854892	92.7947
XLOC_014856	0	0.595611	0.426176	0	1.54711	3.1984
XLOC_014857	0	0	0.554907	0	0	0.237225
XLOC_014858	246570	0	0.265009	226707	0	1.45453
XLOC_014859	0	0	0	0	0	0.7359
XLOC_014860	0	0	0.534192	0	0	0.883479
XLOC_014861	0	13.1354	0	0	31.3441	0.642005
XLOC_014862	0	0	2.13776	0	0	1.70251
XLOC_014863	0.740633	0	0	0.470588	0	0
XLOC_014864	0	0	0	0	0	0
XLOC_014867	36.5899	87.006	0	73.6782	117.611	0
XLOC_014871	0	0.276225	0	0	0.067356	0
XLOC_014880	0.0399805	0	0	0.0826019	0	0
XLOC_014881	0	0	0	0.192625	0	0
XLOC_014884	0.0674236	0	0	0.538482	0	0
XLOC_014888	0	2.35415	0	0	5.6979	0
XLOC_014891	0.311158	0	0	0.170183	0	0
XLOC_014894	0	13.1712	0	0	3.33364	0
XLOC_014895	0	0	0	0	0	0
XLOC_014898	0	0.563465	0.440703	0	0.324909	0.724526
XLOC_014899	0	0	0.332433	0	0	0.897925
XLOC_014900	0	0.0958274	0.85353	0	0.259696	0.787675
XLOC_014901	0	0.825351	0	0	0.864821	0
XLOC_014902	20.3288	0	0	0.0569274	0	0
XLOC_014907	0.775261	0	0.225542	0.190397	0	0.221181
XLOC_014908	0	10.683	0.320229	0	8.7781	1.17868
XLOC_014910	0	0.872039	0.254342	0	0.773301	0.247618
XLOC_014911	0	0	0.335975	0	0	0.502583
XLOC_014912	0	0	0.319969	0	0	0.667376
XLOC_014913	0.396901	0	0.596279	1.11975	0	0.927226
XLOC_014914	0	0	0	0	0	10.1375
XLOC_014916	0	27.4054	0	0	13.8581	0
XLOC_014918	0	0	0.69444	0	0	0
XLOC_014921	0	0	0.350166	0	0	1.43418
XLOC_014922	0	0	0.257751	0	0	0.975851
XLOC_014923	1.93605	0	4.1737	0.926065	0	1.15431
XLOC_014924	0	0.424316	0	0	1.29327	0
XLOC_014925	0	0.785703	0	0	0.288558	0
XLOC_014926	78.3011	1.33552	2.05511	55.9488	0.199202	0.502969
XLOC_014927	0	0.60095	2.67289	0	0.72336	0.753357
XLOC_014928	0	0.0755999	0	0	0.180634	0
XLOC_014929	0	0.15509	1.7543	0	0.370605	1.47172
XLOC_014930	0	1.51329	0.128605	0	0	0.640346
XLOC_014931	0	0	0.650582	0	0	1.38016
XLOC_014932	0	0.20202	0.454693	0	0.120101	0.741841
XLOC_014933	0	0.731179	0	0	0	0
XLOC_014934	0	0.653112	0	0	0	0
XLOC_014935	0	0.414769	0	0	0	0
XLOC_014936	0	0.345119	0	0	0	0
XLOC_014937	0	0.587651	0	0	0.0187559	0
XLOC_014938	0	0.948897	0.397458	0	0	0.0396712
XLOC_014939	0.176734	1.06947	0.602896	0.551545	0	0.248637
XLOC_014940	0	1.17529	0.225567	0	0	0.0577903
XLOC_014941	0	0	13.0459	0	0	18.1809
XLOC_014942	0.118419	0	0	0	0	0
XLOC_014945	0	0	0.127472	0	0	0.86844
XLOC_014948	0	0.173191	0	0	0.105503	0
XLOC_014949	94.5242	0	45.003	105.876	0	31.139
XLOC_014953	0	0.506261	22.5677	0	0.162732	37.5563
XLOC_014954	0	0.706731	0	0	0.60265	0
XLOC_014955	0	0.319867	0	0	0	0
XLOC_014956	0	0.355209	0	0	0.229858	0
XLOC_014957	0	0.569172	0	0	0	0
XLOC_014958	0	0.712298	0	0	0	0
XLOC_014959	21.025	0.685786	0	33.1784	0.30036	0
XLOC_014960	0	3.51861	0.0673702	0	5.10321	0.555389
XLOC_014961	0.0962829	0.183027	0	0.224865	1.81383	1.49064
XLOC_014962	0	0.605372	0.114007	0.149176	2.06492	0.404881
XLOC_014963	0	0.253701	0	0	0.386499	0
XLOC_014964	1.82216	0.157319	0	0.375508	0.722818	0
XLOC_014965	0.544202	0.161877	0	0.0672777	0.809007	0
XLOC_014966	1.43499	0.365395	0	0	0.406863	0
XLOC_014968	0.783702	0	0	2.13655	0	0
XLOC_014969	0.351094	0	0	0.700484	0	0
XLOC_014971	0	0	0.335939	0.0222401	0	0
XLOC_014972	0	0.108124	0	0	0.121728	0
XLOC_014975	0.258329	0	0	0.952091	0	0
XLOC_014980	0	0.636446	0	0	1.22672	0
XLOC_014985	0	0	0	0	0	0
XLOC_014988	0.15334	0	0	0.455181	0	0
XLOC_014990	0	0	1.45945	0	0	5.55594
XLOC_014991	2.864	0	0	3.14473	0	0
XLOC_014992	0	0	0	0.159497	0	0
XLOC_014994	0	0	5.2119	0	0	4.4515
XLOC_014995	0.171133	0	0	0.182363	0	0
XLOC_014997	0	0	9.41436	0	0	25.3241
XLOC_014998	0	0	0	0	0.313801	0
XLOC_014999	6.28847	0.310303	0.609185	3.16467	0	0.227432
XLOC_015000	0	0.243974	0.141964	0	0.0371065	0
XLOC_015001	0	0.510695	0	0	0.151719	0
XLOC_015002	0	0.79861	0	0	0.254332	0
XLOC_015003	0	6.31606	0	0.448939	1.64674	0
XLOC_015004	0	0.0481365	0	0	0.301619	0
XLOC_015005	0	0	0	0	0	0
XLOC_015008	1.57425	0	0	0.174733	0	0
XLOC_015009	0	0	2.36359	0	0	2.37762
XLOC_015010	0	0.700876	0	0	2.10135	0
XLOC_015011	0	6.03188	0	0	14.9799	0
XLOC_015014	0	0.377163	13.7163	0	1.3069	14.9372
XLOC_015015	0	0	3.74608	0	0	3.18831
XLOC_015016	0	2.56471	0	0	11.4687	0
XLOC_015018	1.42596	0.102642	0	0	0.165017	0
XLOC_015020	0	0	3.53602	0	0	0.86819
XLOC_015021	0	0.145687	0	0	0.0413312	0
XLOC_015022	20.3359	0.389767	1.89443	43.2156	0.0642033	3.35435
XLOC_015023	3.05936	0	0	9.46361	0	0
XLOC_015027	0	4.60178	0	0	9.16059	0
XLOC_015028	0.0489626	0	0	0.350699	0.202601	0
XLOC_015029	0.0636677	0	0	0.0748362	0	0
XLOC_015030	0	0	0.172634	0	0	0
XLOC_015038	0	0	0	0	0	0.655821
XLOC_015041	0	5.22284	0.712642	0	5.62773	0.66544
XLOC_015042	0	0	0.761546	0	0	0.0770403
XLOC_015043	0	0	0.96709	0	0	0.287094
XLOC_015045	0.152215	0.694951	0	0.393956	3.11592	0
XLOC_015047	0.176695	0	0	0.497067	0	0
XLOC_015048	0.193443	0	0	0.442885	0	0
XLOC_015049	0	28.4492	0	0	40.9592	0
XLOC_015051	0	97.8952	0	0	131.843	0
XLOC_015052	10.1273	0.515432	0	6.78501	0.453153	0
XLOC_015053	0	0.367261	0	0	0.290738	0
XLOC_015054	0	0.566938	0	0	0.0885453	0
XLOC_015055	0	0.595835	0.337017	0	0.237206	1.54638
XLOC_015056	0	2.77756	0	0	4.14574	0
XLOC_015057	0	0.301553	0	0	1.31159	0
XLOC_015058	0.216875	0	0.0275474	0.0321798	0	0.353587
XLOC_015059	0	0.252651	0	0	1.41705	0
XLOC_015060	0	0.629193	0	0	0.643118	0
XLOC_015061	0	0.229458	0	0	0.525849	0
XLOC_015062	0	0	0	0	0	3.11625
XLOC_015063	0	67.7525	0	0	28.3921	0
XLOC_015064	0	0.810727	0	0	2.02703	0
XLOC_015068	32.0715	0	0	30.5089	0	0
XLOC_015069	0	1.02543	0	0	0.172764	0
XLOC_015070	0	1.46565	0	0	0	0
XLOC_015071	0	1.07089	0	0	0.028736	0
XLOC_015072	0	1.24992	0	0	0.0275968	0
XLOC_015073	0	1.49178	0	0	0	0
XLOC_015074	0	2.23934	0	0	0	0
XLOC_015075	0	2.10773	0	0	0	0
XLOC_015076	0	0.876156	0	0	0.0557617	0
XLOC_015077	0	1.62759	0	0	0.367516	0
XLOC_015081	0.736821	0.208123	0	0.519906	1.01475	0
XLOC_015082	0	0.283343	0.0742272	0	0.720662	0
XLOC_015083	0	0.911059	1.84127	0	2.29861	2.04506
XLOC_015084	0	0	0.254231	0	0	1.28377
XLOC_015085	0	0	1.89728	0	0	0.256872
XLOC_015086	0	48.0224	0.676755	0	47.8421	0.124627
XLOC_015087	0	0.145792	0	0	0.167146	0
XLOC_015089	0	0	5.6962	0	0	12.6785
XLOC_015090	0	0	0	0	0	1.50315
XLOC_015091	0	0	0	0	0	1.50606
XLOC_015094	2884.36	13.0308	0	2726.34	19.6189	0
XLOC_015097	0	0	0.522448	0	0	0.764187
XLOC_015098	0	0.189229	1.26582	0	3.24653	0.484649
XLOC_015099	0	0	1.10408	0	0	0.305925
XLOC_015100	0	0	0.875267	0	0	0.725668
XLOC_015101	0.571336	0	0.642517	0.83221	0	0.964327
XLOC_015102	0	1.84993	0.249063	0	1.42477	0.162299
XLOC_015103	0.235015	1.31327	0	0.23401	1.79954	0
XLOC_015104	0	0.742388	0	0	0.33161	0
XLOC_015105	0	0.44006	0	0	0	0
XLOC_015106	57.8021	0.340312	0	56.4496	0	0
XLOC_015107	0	0.297728	0	0	0.254655	0
XLOC_015108	1.49426	0.347513	0	0.55655	0.216445	0
XLOC_015109	0.738799	0	0	0.341778	0	0
XLOC_015110	1.29522	0	0	0.174754	0	0
XLOC_015111	0.136107	0	0	0.160566	0	0
XLOC_015112	0.101438	0	0	0	0	0
XLOC_015113	0.278112	1.03569	3.59792	0	0	1.44104
XLOC_015114	0	0	2.02441	0	0	0.496978
XLOC_015115	2.72361	0	0	1.12102	0	0
XLOC_015116	0	0.32651	0	0	1.69518	0
XLOC_015117	0	0.521832	0	0	0.633077	0
XLOC_015123	0	0	0.566407	0	0	0.952119
XLOC_015125	9.69507	0	0	9.39769	0	0
XLOC_015126	0	0	0	0	0	0.379158
XLOC_015128	1.13366	0	0.022824	0.276618	0	0.0628938
XLOC_015129	0.415895	0	0	0.0676005	0	0
XLOC_015130	1.18261	0.313428	0	0.674258	0.686229	0
XLOC_015131	0.16117	0.366795	0	0.238883	0.322647	0
XLOC_015132	0.660661	0.462682	0.834904	0.200723	0.149788	7.92424
XLOC_015133	0.184074	0.644791	0.153461	0.0672474	0.297994	1.26972
XLOC_015134	0.606185	0.617784	0.296266	0	0.549226	1.92223
XLOC_015135	0.225584	1.14	0	0.0869279	1.27481	0
XLOC_015136	0	0.647558	0	0	0.740586	0
XLOC_015137	0	0.300418	0	0	0.360548	0
XLOC_015138	0	0.25177	0	0	0.349731	0
XLOC_015139	0	0.0559394	0	0	0.0965781	0
XLOC_015140	0	0.602858	0	0	0.448311	0
XLOC_015141	0	0	1.57469	0	0	1.87817
XLOC_015142	0.981529	1.77074	0	0	0.257484	0
