EntrzID	Name	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_001	pTemra_002	pTemra_003	pTemra_004	pTemra_005	pTemra_006
XLOC_011354	XLOC_011354	1.61989	0	0	0.340317	0	0	0.395868	0	0
XLOC_011355	XLOC_011355	0	11.0435	0	0	24.4106	0	0	33.3199	0
XLOC_011356	XLOC_011356	36.0032	0	0	47.8426	0	0	35.5683	0	0
XLOC_011357	XLOC_011357	0.116037	0	0	0	0	0	0.146253	0	0
XLOC_011358	XLOC_011358	0	2.49067	0	0	0.366274	0	0	0.476743	0
XLOC_011361	XLOC_011361	0	0	3.82615	0	0	10.0849	0	0	3.41674
XLOC_011363	XLOC_011363	0.138141	0	0	0.161914	0	0	0.0890959	0	0
XLOC_011364	XLOC_011364	0.120622	0	0	0.340146	0	0	0	0	0
XLOC_011366	XLOC_011366	0	0	0.711932	0	0	1.42049	0	0	1.11815
XLOC_011368	XLOC_011368	0	28.2934	0	0	60.6101	0	0	121.514	0
XLOC_011369	XLOC_011369	0.196393	3.80006	0	0.487163	5.40176	0	2.76394	6.72387	0
XLOC_011372	XLOC_011372	0	0	7.99802	0	0	5.01011	0	0	7.83297
XLOC_011373	XLOC_011373	64.6701	0	10.0768	50.6189	0	4.45574	54.8469	0	5.44676
XLOC_011374	XLOC_011374	0	0	6.67762	0	0	6.10233	0	0	10.3249
XLOC_011375	XLOC_011375	0	0	7.00008	0.563125	0	6.80491	0.332752	0	9.19746
XLOC_011376	XLOC_011376	0	0	6.84138	1.03351	0	9.64343	0.189168	0	11.8791
XLOC_011378	XLOC_011378	0	0.266305	0	0	0.494897	1.62395	0	0.168485	2.98058
XLOC_011379	XLOC_011379	0	0	0	0	3.10193	0	0	0.312184	0
XLOC_011380	XLOC_011380	0	0.171161	0	0	0.802513	0	0	0.149782	0
XLOC_011381	XLOC_011381	0	0	3.57006	0	0	9.68863	0	0	7.07724
XLOC_011387	XLOC_011387	0	0	25.8355	0	0.067913	16.6073	0	0.078095	25.3168
XLOC_011388	XLOC_011388	0	0.122344	2.68922	0	0.131859	2.23589	0	0.162411	4.85461
XLOC_011392	XLOC_011392	1.46941	0	0	0.0690269	0	0	0	0	0
XLOC_011394	XLOC_011394	37.224	0	0	69.1006	0	0	35.2165	0	0
XLOC_011396	XLOC_011396	0	97.2848	0	0	60.2154	0	0	32.8173	0
XLOC_011397	XLOC_011397	0	10.0025	0	0	0.781272	0	0	10.587	0
XLOC_011401	XLOC_011401	11.4028	0	0	17.8738	0	0	16.4558	0	0
XLOC_011402	XLOC_011402	0	0	1.93568	0	0	0.461108	0	0	0.382498
XLOC_011404	XLOC_011404	0	14.1643	0	0	22.5253	0	0	21.8748	0
XLOC_011405	XLOC_011405	7.79332	0	0	8.24792	0	0	6.53161	0	0
XLOC_011406	XLOC_011406	0	0	0.212299	0	0	0.983684	0	0	0.476809
XLOC_011412	XLOC_011412	0	0	17.3698	0	0	15.0589	0	0	9.98686
XLOC_011415	XLOC_011415	0.183117	0	0	0.188838	0	0	0.391861	0	0
XLOC_011416	XLOC_011416	0.211083	0	0.270351	0.446103	0	1.18264	0.682303	0	1.02907
XLOC_011417	XLOC_011417	0.417293	0	0	0.163794	0	0	0.539003	0	0
XLOC_011418	XLOC_011418	0	0	0.538787	0.226312	0	1.60966	0.0623644	0	0.916453
XLOC_011419	XLOC_011419	0	0	0.844622	0	0	1.11438	0	0	0.309775
XLOC_011424	XLOC_011424	0	3.97397	0	0	6.62335	0	0	6.99038	0
XLOC_011425	XLOC_011425	0	0	0	0	0	0.0379759	0	0	0.0183852
XLOC_011426	XLOC_011426	22.9131	0	0	33.1705	0	0	29.027	0	0
XLOC_011427	XLOC_011427	43.2921	0	0	32.9904	0	0	59.4065	0	0
XLOC_011429	XLOC_011429	39.3143	0	0	82.5912	0	0	79.1617	0	0
XLOC_011431	XLOC_011431	0	0	25.8973	0	0	21.7239	0	0	42.8101
XLOC_011432	XLOC_011432	0	0	0.697966	0	0	0.969398	0	0	4.13484
XLOC_011433	XLOC_011433	10.4563	0	1.52397	25.924	0	1.43594	19.8392	0	3.49548
XLOC_011434	XLOC_011434	0.370394	0	2.39258	1.93037	0	1.34834	0.361922	0	5.22759
XLOC_011435	XLOC_011435	0.324756	0	1.51365	0.54032	0	1.76013	0.0838046	0	6.15598
XLOC_011436	XLOC_011436	0	0	1.30062	0	0	0.856505	0	0	0.904614
XLOC_011437	XLOC_011437	0	0	0.762116	0	0	0.198874	0	0	0.752322
XLOC_011438	XLOC_011438	0	0	1.54096	0	0	5.49001	0	0	11.6216
XLOC_011439	XLOC_011439	0	2.73764	0	0	4.00632	0.516834	0	2.33996	2.96019
XLOC_011440	XLOC_011440	0	0	0.160845	0	0	1.57582	0	0	2.67889
XLOC_011441	XLOC_011441	0	116.538	0.0506642	0	113.744	0.573515	0	166.128	0.626417
XLOC_011442	XLOC_011442	15.8583	0.458211	0.0879156	10.231	0.315568	0.881821	15.2381	0.812944	1.03199
XLOC_011443	XLOC_011443	41.1194	0.043295	0.381198	57.3114	0.488749	1.42634	67.1111	0.850666	0.583076
XLOC_011444	XLOC_011444	0	0.250126	0.269547	0	0.585665	2.22109	0	0.49537	1.12738
XLOC_011445	XLOC_011445	38.4615	0.505316	0	51.3098	0.50008	13.3126	39.3496	0.710275	6.77896
XLOC_011446	XLOC_011446	12.2278	0.863189	2.8435	18.0671	0.688305	8.2938	21.4136	0.984963	6.54138
XLOC_011447	XLOC_011447	0	26.9518	0.662292	0	22.8199	1.04193	0	34.0473	1.81624
XLOC_011448	XLOC_011448	0.318932	0	0.56913	0.391852	0	1.7054	1.20947	0	3.01924
XLOC_011449	XLOC_011449	0	0	0.545931	0	0	1.12707	0	0	2.30651
XLOC_011450	XLOC_011450	0	0	0.176857	0	0	0.610555	0	0	1.80329
XLOC_011451	XLOC_011451	0	0	0.0950228	0	0	0.41199	0	0	1.46973
XLOC_011452	XLOC_011452	0	0	0.677933	0	0	0.120993	0	0	1.31954
XLOC_011453	XLOC_011453	33.3864	0	0.382798	34.54	0	0.969927	44.3566	0	1.37824
XLOC_011454	XLOC_011454	0.41185	0	0.442649	0.327541	0	1.25018	0.137715	0	1.10375
XLOC_011455	XLOC_011455	0	0	0.892177	0	0	1.00639	0	0	1.25023
XLOC_011456	XLOC_011456	0	0	0.511217	0	0	2.12839	0	0	1.50531
XLOC_011457	XLOC_011457	0.644514	11.7134	0.391772	0.572673	8.60624	1.83614	0.937462	15.3984	1.45571
XLOC_011458	XLOC_011458	0	0	0.653666	0	0	2.15232	0	0	1.89827
XLOC_011459	XLOC_011459	0	0.582325	0.168565	0	0.767707	3.21069	0	0.430725	1.61921
XLOC_011460	XLOC_011460	0	0	0.457351	0	0	1.47999	0	0	1.65895
XLOC_011461	XLOC_011461	0	7.55328	0.566696	0.101875	16.681	2.98667	0	8.17811	2.28461
XLOC_011463	XLOC_011463	144.055	0.264968	91.5754	114.246	0.330208	136.295	221.64	3.71291	103.862
XLOC_011465	XLOC_011465	0	3.97305	0	0	9.76998	0	0	10.0325	0
XLOC_011466	XLOC_011466	2.7064	0	0	0.697962	0.252644	0	0	0.270996	0
XLOC_011467	XLOC_011467	0.10023	0	0	0.133014	0	0	0.14428	0	0
XLOC_011472	XLOC_011472	0	0	0.701807	0	0	1.50196	0	0	1.90636
XLOC_011473	XLOC_011473	0	0	0.499411	0	0	1.87714	0	0	2.05004
XLOC_011474	XLOC_011474	1.18131	0	0.714513	0.53829	0	1.35642	0.20961	0	2.28185
XLOC_011475	XLOC_011475	0	25.9952	0.0728626	0	29.7316	0.970559	0	10.0999	2.0644
XLOC_011476	XLOC_011476	0	0.766171	0.239692	0	0.755638	0.368586	0	0.779623	2.09159
XLOC_011477	XLOC_011477	0	0.931129	0	0	0.754896	0	0	1.0224	0
XLOC_011478	XLOC_011478	0	2.32436	0	0	0	0	0	0	0
XLOC_011479	XLOC_011479	0	6.86959	0	0	9.00054	0	0	1.78039	0
XLOC_011480	XLOC_011480	0	1.29018	0	0	0.425138	0	0	0.456791	0
XLOC_011481	XLOC_011481	0	1.92599	0	0	0.417203	0	0	0.527033	0
XLOC_011482	XLOC_011482	0	1.86593	0	0	0.730493	0	0	0.58236	0
XLOC_011484	XLOC_011484	0	0	25.4804	0	0	23.5924	0	0	46.9691
XLOC_011485	XLOC_011485	0	0	0	0	5.96396	0	0	6.14235	0
XLOC_011486	XLOC_011486	23.9823	0	0	36.1524	5.25542	0	38.4967	4.94123	0
XLOC_011487	XLOC_011487	0	0	0	0	3.32117	0	0	4.17557	0
XLOC_011488	XLOC_011488	0	0.014186	0	0	3.7735	0	0	4.86344	0
XLOC_011489	XLOC_011489	0	0	0	0	7.53409	0	0	6.74521	0
XLOC_011490	XLOC_011490	0	0.0142571	0	0	2.93317	0	0	3.83846	0
XLOC_011491	XLOC_011491	0.152485	0	0	2.01578	2.10369	0	1.48748	1.86049	0
XLOC_011492	XLOC_011492	0.0823138	0	0.103266	0.193393	3.05085	0.0306208	0.824049	0.693296	0.995022
XLOC_011493	XLOC_011493	0	1.88611	0.0689323	0	4.90927	0.0648814	0	1.85136	0.837212
XLOC_011494	XLOC_011494	0	0	0	0.131127	0	0	0	0	0
XLOC_011495	XLOC_011495	0	0	0.217852	0	0	1.64566	0	0	3.38861
XLOC_011496	XLOC_011496	0	0	0.194131	0	0	1.88972	0	0	3.74334
XLOC_011497	XLOC_011497	0	0	0.238519	0	0	1.47063	0	0	2.0502
XLOC_011498	XLOC_011498	0	0	0.104806	0	0	0.205834	0	0	2.49056
XLOC_011499	XLOC_011499	0	0	0	0	0	0.190331	0	0	2.8875
XLOC_011500	XLOC_011500	0	0	0	0	0	0.0795659	0	0	1.29493
XLOC_011501	XLOC_011501	0	0.376904	0	0	0.10992	0.369292	0	0.242231	2.45606
XLOC_011502	XLOC_011502	0	0	0	0	0	0.441229	0	0.129105	1.35873
XLOC_011503	XLOC_011503	0	0	0	0	0	0.306524	0	0	1.92448
XLOC_011504	XLOC_011504	0	0	0.0664331	0	0	0.69845	0	0	2.12589
XLOC_011505	XLOC_011505	7.21226	0	0.0864251	5.50037	0	0.381808	8.29421	0	3.18694
XLOC_011506	XLOC_011506	0	0	0	0	0	0.134392	0	0	1.09222
XLOC_011507	XLOC_011507	0.45318	0	0.13134	1.30903	0	0.044526	0.566835	0	1.01663
XLOC_011511	XLOC_011511	0	5.21014	0	0	12.2148	0	0	5.20326	0
XLOC_011513	XLOC_011513	0	1.35042	0	0	4.20296	0	0	4.30846	0
XLOC_011514	XLOC_011514	0	0.171544	0	0	1.45143	0	0	1.28539	0
XLOC_011516	XLOC_011516	0.224975	0	0	1.4612	0	0	1.72608	0	0
XLOC_011520	XLOC_011520	1.03507	0	0	1.32613	0	0	1.76363	0	0
XLOC_011522	XLOC_011522	1.26324	0	0	0.790559	0	0	0	0	0
XLOC_011523	XLOC_011523	1.49462	0	0	0.906996	0	0	3.24062	0	0
XLOC_011524	XLOC_011524	0.263464	0	0	0	0	0	1.3665	0	0
XLOC_011525	XLOC_011525	0.377913	0.532091	0	0.478016	1.01315	0	1.122	1.07309	0
XLOC_011527	XLOC_011527	0	0	171.791	0	0	53.801	0	0	75.3092
XLOC_011539	XLOC_011539	0	41.6299	0	0	31.7106	0	0	67.1756	0
XLOC_011542	XLOC_011542	0	0	93.8398	0	0	151.226	0	0	112.131
XLOC_011543	XLOC_011543	0	0	1.17341	0	0	1.5539	0	0	2.31507
XLOC_011545	XLOC_011545	0	3.07395	62.2085	0	5.22845	23.3905	0	0.482282	30.0519
XLOC_011546	XLOC_011546	0.0695584	0	0	0.583112	0	0	0.086226	0	0
XLOC_011547	XLOC_011547	0	0	0.233622	5.69668	0	0.500545	8.64699	0	0.205145
XLOC_011548	XLOC_011548	0	0	1.7502	0.349776	0	1.02512	0.359807	0	2.43665
XLOC_011549	XLOC_011549	0	0	0.0840845	1.47454	0	1.35885	0	0	0.0489363
XLOC_011550	XLOC_011550	0.127733	0	0.0546141	2.37222	0	1.10397	1.4273	0	0
XLOC_011551	XLOC_011551	0	0	0.677303	0	0	1.43161	0	0	0.100866
XLOC_011552	XLOC_011552	0	0	1.41312	0	0	0.880549	0	0	2.69916
XLOC_011553	XLOC_011553	0	0	1.0566	0	0	0.969441	0	0	2.07567
XLOC_011554	XLOC_011554	0.104175	0	0.947581	0.120983	0	1.0726	0.13517	0	1.93621
XLOC_011555	XLOC_011555	0	0	1.24639	0.453844	0	0.94134	0.525444	0	1.65258
XLOC_011556	XLOC_011556	0	0	0.61829	0	0	0.830479	0	0	1.85626
XLOC_011557	XLOC_011557	0	0	0.470481	0	0	0.337656	0	0	1.3224
XLOC_011558	XLOC_011558	1.50016	0	0.73757	1.34479	0	0.812376	1.40137	0	1.84151
XLOC_011559	XLOC_011559	0.25262	0	0.814349	0.15462	0	0.42649	0.593893	0	1.51413
XLOC_011560	XLOC_011560	0	0	0.788865	0	0	0.901966	0	0	2.07477
XLOC_011561	XLOC_011561	0.710405	0	0	0.692283	0	0	0.416498	0	0
XLOC_011563	XLOC_011563	0	16.0447	0	0	15.2139	0	0	12.8033	0
XLOC_011566	XLOC_011566	0.417546	0	0	0.364359	0	0	0.47724	0	0
XLOC_011568	XLOC_011568	0	36.2339	0	0	49.3985	0	0	60.5773	0
XLOC_011569	XLOC_011569	0.163299	0	1.12275	0.534935	0	0.492997	0.329305	0	0.157231
XLOC_011570	XLOC_011570	1.2806	0	0	0.460199	0	0	0.572067	0	0
XLOC_011571	XLOC_011571	0.165662	0	0	0	0	0	0.100868	0	0
XLOC_011572	XLOC_011572	0.0908387	0	0	0.20433	0	0	0.0593729	0	0
XLOC_011573	XLOC_011573	0	0	2.26529	0	0	0.599085	0	0	0.761156
XLOC_011582	XLOC_011582	0.35028	0	0	0.241186	0	0	0.288897	0	0
XLOC_011583	XLOC_011583	0.505404	0	0	0.297387	0	0	0.218785	0	0
XLOC_011584	XLOC_011584	0.341779	1.42518	0	0.0341857	0.668823	0	0.433206	1.18491	0
XLOC_011587	XLOC_011587	0	0	0.880947	0	0	2.00167	0	0	1.71287
XLOC_011588	XLOC_011588	6.77025	0	0	4.15496	0	0	3.77127	0	0
XLOC_011591	XLOC_011591	0	0	0.937347	0	0	0.51113	0	0	0.395207
XLOC_011592	XLOC_011592	0	0	1.78712	0	0	0.265132	0	0	0
XLOC_011596	XLOC_011596	5.63008	0	0	2.42599	0	0	2.9398	0	0
XLOC_011597	XLOC_011597	16.646	0	1.56434	17.7146	0	0.951404	34.2332	0	0.722688
XLOC_011598	XLOC_011598	1.3799	0	0	0.570617	0	0	0.655874	0	0
XLOC_011599	XLOC_011599	0	1.01241	0.203042	0	0.543047	0.165012	0	1.58792	0
XLOC_011600	XLOC_011600	0	0.634002	0	0	0.599249	0	0	1.48561	0
XLOC_011601	XLOC_011601	0	1.2002	0	0	1.05154	0	0	1.44365	0
XLOC_011602	XLOC_011602	0.371831	1.67081	0	1.81942	2.4424	0	0.94682	2.16279	0
XLOC_011603	XLOC_011603	0	1.27027	0	0	1.10166	0	0	1.32009	0
XLOC_011604	XLOC_011604	0	0.385786	13.5256	0	0.0613036	20.4742	0	0.0612938	16.7472
XLOC_011605	XLOC_011605	0	0.260232	0	0	0.557575	0	0	0.397326	0
XLOC_011606	XLOC_011606	56.1114	0	0	80.9105	0	0	88.6882	0	0
XLOC_011607	XLOC_011607	0.214204	0	0	0.728581	0	0	0.161459	0	0
XLOC_011608	XLOC_011608	0	0	0	0	0	13.3785	0	0	1.50324
XLOC_011609	XLOC_011609	0	0.608641	22.8269	0	0	36.8139	0	0	26.5354
XLOC_011610	XLOC_011610	0	0.818255	0	0	0	0	0	0.0797406	0
XLOC_011614	XLOC_011614	0.214244	0	0.183624	0.230433	0	0.786133	0.225999	0	1.14774
XLOC_011618	XLOC_011618	0	0	0.110205	0	0	0.721181	0	0	0.27699
XLOC_011619	XLOC_011619	0	0	5.84615	0	0	8.86116	0	0	5.96706
XLOC_011620	XLOC_011620	0.148915	0	1.11129	0.0971822	0	1.05566	0.218558	0	0.169525
XLOC_011621	XLOC_011621	0.187478	1.6817	0	0	5.7716	0	0.158033	5.9362	0
XLOC_011622	XLOC_011622	0.0953576	0	0	0.0834122	0	0	0.239163	0	0
XLOC_011623	XLOC_011623	0.15971	0	0	0.27037	0	0	0.455898	0	0
XLOC_011624	XLOC_011624	0	0.5823	0	0	3.44353	0	0	1.9299	0
XLOC_011625	XLOC_011625	7.11607	0	0	1.53264	0	0	0.681733	0	0
XLOC_011627	XLOC_011627	0	1.35785	0	0	0.186216	0	0	0	0
XLOC_011628	XLOC_011628	0	0	0.354636	0	0	0.0368663	0	0	0.274853
XLOC_011632	XLOC_011632	0	0.321361	0.972583	0	0.323354	2.49204	0	0.0803006	2.08129
XLOC_011633	XLOC_011633	0	0	1.67774	0	0	1.93357	0	0	1.80839
XLOC_011634	XLOC_011634	0	0	0.607523	0	0	0.310157	0	0	0.291117
XLOC_011635	XLOC_011635	0	0	1.41037	0	0	0.208048	0	0	0.547737
XLOC_011636	XLOC_011636	40.528	0	0	32.4461	0	0	43.0818	0	0
XLOC_011638	XLOC_011638	0	0.725681	0.391929	0	0	0.563749	0	0.694531	0.838868
XLOC_011639	XLOC_011639	0	0.509042	0.233048	0	0.168085	0.546173	0	0.157182	1.93087
XLOC_011640	XLOC_011640	0	0.654186	0.194573	0	0.621514	0.0842699	0	0.718905	1.16823
XLOC_011641	XLOC_011641	76.8089	13.5708	0.235887	97.7735	14.3684	0.598149	126.95	14.3939	0.920927
XLOC_011643	XLOC_011643	0	0	1.15209	0	0	0.143765	0	0	1.20274
XLOC_011644	XLOC_011644	0	0	0.613811	0	0	0.0363925	0	0	0.852931
XLOC_011646	XLOC_011646	0	0	0	0	0	0.379308	0	0	2.02612
XLOC_011647	XLOC_011647	0	2.87319	1.39345	0	3.50837	0	0	0	2.35864
XLOC_011649	XLOC_011649	0	2.58962	0	0	0	0	0	0	0
XLOC_011652	XLOC_011652	0	22.9646	0	0	22.7326	0	0	28.0448	0
XLOC_011654	XLOC_011654	0	2.1207	0	0	0.674348	0	0	0.848527	0
XLOC_011656	XLOC_011656	8.65295	0	0	14.2682	0	0	11.5349	0	0
XLOC_011661	XLOC_011661	0	168.987	0	0	99.7581	0	0	155.234	0
XLOC_011664	XLOC_011664	0.0526087	0	0	0.178554	0	0	0.339705	0	0
XLOC_011665	XLOC_011665	0	0.0478276	0	0	0.524502	0	0	1.00441	0
XLOC_011667	XLOC_011667	0.156689	0.537499	0	0.948065	0.727214	0	0.302765	1.18238	0
XLOC_011669	XLOC_011669	0.252386	1.68266	0	1.65686	3.45753	0	0.501607	5.01164	0
XLOC_011671	XLOC_011671	0	0.122572	0	0	0.401338	0	0	0.976541	0
XLOC_011672	XLOC_011672	0	0	0	0	1.13603	0	0	0.379698	0
XLOC_011673	XLOC_011673	0	0.184858	16.092	0	0.829173	15.139	0	0.867487	17.2916
XLOC_011675	XLOC_011675	0	0.836651	0	0	0.818581	0	0	0.648308	0
XLOC_011678	XLOC_011678	0	0	0	0	0	0	0.255179	0	0
XLOC_011679	XLOC_011679	0	0	0	0.22616	0	0	0.518929	0	0
XLOC_011680	XLOC_011680	0	1.40633	0	0	2.52945	0	0.663704	2.04998	0
XLOC_011681	XLOC_011681	0.422166	0	0	0.820871	0	0	0.418183	0	0
XLOC_011682	XLOC_011682	0	0	0.277273	0	0	1.99231	0	0	2.84361
XLOC_011683	XLOC_011683	0	0.983158	3.11125	0	3.04972	2.52868	0	3.4902	3.8191
XLOC_011684	XLOC_011684	1.18018	0.122195	30.4199	0.0981715	0	20.9248	0.103876	1.0132	22.6706
XLOC_011685	XLOC_011685	1.11864	0.345748	0.167588	0.298162	1.57882	0.044619	0	2.06786	0.0237569
XLOC_011686	XLOC_011686	0	0.948193	0	0	6.81356	0	0	7.17114	0
XLOC_011687	XLOC_011687	4.25112	0.31681	0.311329	7.30021	1.24192	0	6.33172	2.35778	0
XLOC_011688	XLOC_011688	0	0.712459	0	0	1.762	0.378051	0	1.19205	0
XLOC_011689	XLOC_011689	0.45771	0.41144	0	0.976459	1.01367	0	0.525344	1.91291	0
XLOC_011690	XLOC_011690	0.398659	0.738359	2.47695	0.148643	1.67623	0.586685	0.348749	1.29419	3.58573
XLOC_011691	XLOC_011691	0.283869	0.0549391	1.06128	0.590001	0.976231	1.35681	0.553874	0.421655	2.94438
XLOC_011692	XLOC_011692	0.0492332	0.534172	0	0.0641377	1.18164	0	0.309824	0.694002	0
XLOC_011694	XLOC_011694	0	0	0	0.22483	0	0	0	0	0
XLOC_011695	XLOC_011695	0.489549	0	0	1.24019	0	0	1.07964	0	0
XLOC_011705	XLOC_011705	46.117	0	0	21.6058	0	0	28.3196	0	0
XLOC_011706	XLOC_011706	0	0	1.14876	0	0	0.915444	0	0	1.72592
XLOC_011710	XLOC_011710	0	0	0.881949	0	0	2.30846	0	0	3.56293
XLOC_011711	XLOC_011711	0.318475	28.9703	0	0.215672	27.1396	0	0.251053	24.8992	0
XLOC_011712	XLOC_011712	2.32709	0	0	2.08857	0	0	1.0777	0	0
XLOC_011713	XLOC_011713	0.949097	0	0	0.351718	0	0	0.53221	0	0
XLOC_011714	XLOC_011714	0.436571	0	0	0.543596	0	0	0	0	0
XLOC_011716	XLOC_011716	0.235997	0	0	0.840444	0	0	1.05762	0.156709	0
XLOC_011717	XLOC_011717	124.018	0.912447	0.306846	116.998	2.98375	0.0913204	179.194	0.875999	0.102515
XLOC_011718	XLOC_011718	0	120.547	0.843899	0	156.79	0.415359	0	100.324	0.432962
XLOC_011723	XLOC_011723	0.373567	0	0	0.806513	0	0	0.406148	0	0
XLOC_011724	XLOC_011724	15.0659	0	49.1268	12.7076	0	40.796	18.4687	0	41.3903
XLOC_011725	XLOC_011725	0	0.0514448	0	0	0.113847	0	0	0.204523	0
XLOC_011729	XLOC_011729	0	0	20.1781	0	0	14.2618	0	0	8.49725
XLOC_011731	XLOC_011731	0	6.65992	0.624923	0	10.4986	0.135977	0	3.53204	0
XLOC_011736	XLOC_011736	0	0	0	0	0.129108	0	0	0.304339	0
XLOC_011737	XLOC_011737	0	0.514607	0	0	1.30583	0	0	1.16854	0
XLOC_011739	XLOC_011739	0	2.36165	0	0	2.57287	0	0	4.01842	0
XLOC_011740	XLOC_011740	0	3.03069	0	0	3.66769	0	0	5.30611	0
XLOC_011741	XLOC_011741	0	1.09828	0	0	1.42891	0	0	2.43181	0
XLOC_011744	XLOC_011744	0	0	197.95	0	0	335	0	0	303.167
XLOC_011746	XLOC_011746	0	4.64135	96.4359	0	5.32013	110.612	0	7.39047	144.082
XLOC_011747	XLOC_011747	0	4.05562	66.7656	0	3.63139	109.767	0	7.11636	77.5673
XLOC_011748	XLOC_011748	0	4.1219	0	0	6.60414	0	0	10.7434	0
XLOC_011749	XLOC_011749	0	5.05131	0.490497	0	2.04413	2.00852	0	8.9066	1.54992
XLOC_011750	XLOC_011750	0	4.58109	0	0	6.04127	0	0	10.3444	0
XLOC_011752	XLOC_011752	0	0	0	0	0	0	0.631391	0	0
XLOC_011753	XLOC_011753	0.637345	0.215046	0	0	1.61548	0	0.23398	2.96364	0
XLOC_011754	XLOC_011754	0.653258	0	0	0.323255	0	0	0.345201	0	0
XLOC_011755	XLOC_011755	0.674032	0	0	0.206584	0	0	0.313593	0	0
XLOC_011756	XLOC_011756	1.43034	3.43839	1.99881	0.367225	9.59995	1.2725	0.458867	7.00679	2.4207
XLOC_011757	XLOC_011757	0	0	59.8282	0	0	144.587	0	0	101.336
XLOC_011762	XLOC_011762	0	24.5008	821.639	0	17.0261	287.788	0	25.8443	358.407
XLOC_011763	XLOC_011763	0	0.71397	0	0	2.21952	0	0	4.85972	0
XLOC_011766	XLOC_011766	0	0	3.44933	0.401922	0	7.45681	0.971458	0	3.26086
XLOC_011767	XLOC_011767	0.0438356	0	0	0	0	0	0.821928	0	0
XLOC_011768	XLOC_011768	0	0	0	0.617235	0	0	1.37161	0	0
XLOC_011770	XLOC_011770	0	0	0.977729	0	0	0.49255	0	0	0.413252
XLOC_011771	XLOC_011771	0	0	0.817682	0	0	0.133185	0	0	0.678403
XLOC_011772	XLOC_011772	0	0	2938.06	0	0	2614.83	0	0	2415.63
XLOC_011774	XLOC_011774	0	0	0	0	0	0	0.290714	0	0
XLOC_011777	XLOC_011777	32.8926	2.32768	0	32.3184	0.462016	0	34.9999	0.380097	0
XLOC_011781	XLOC_011781	0	0.512051	0	0	1.18389	0	0	0.502472	0
XLOC_011786	XLOC_011786	16.7401	0	0	39.9991	0	0	27.9322	0	0
XLOC_011787	XLOC_011787	0	34.9465	0	0	13.8873	0	0	9.21583	0
XLOC_011788	XLOC_011788	2661.94	0	0	2942.85	0	0	2575.72	0	0
XLOC_011790	XLOC_011790	0	0	8.60855	0	0	11.7088	0	0	14.7331
XLOC_011791	XLOC_011791	0	0.864199	0.356738	0	1.17117	0.298787	0	1.02902	1.10168
XLOC_011792	XLOC_011792	0	0	0.231044	0	0	0.977724	0	0	1.46756
XLOC_011793	XLOC_011793	0	0.819266	1.77001	0	1.6021	2.9155	0	0.912359	6.35346
XLOC_011794	XLOC_011794	0	0.558399	1.23863	0	1.106	1.83483	0	0.30745	2.55647
XLOC_011800	XLOC_011800	0	0.0965287	0	0	0.0378128	0	0	0.018296	0
XLOC_011803	XLOC_011803	3.91942	0	0	3.82085	0	0	3.77399	0	0
XLOC_011807	XLOC_011807	60.5468	1.23324	0.597888	49.0949	0.915748	1.26366	30.1067	4.10609	1.29151
XLOC_011808	XLOC_011808	0	1.40437	13.5166	0	1.22716	14.055	0	3.18548	18.0228
XLOC_011809	XLOC_011809	0	1.90771	4.85515	0	1.47147	1.7075	0	4.81442	2.85148
XLOC_011810	XLOC_011810	80.0668	2.97368	0	47.4534	7.7338	0	59.5548	19.7337	0
XLOC_011811	XLOC_011811	0.501661	0.17032	0	0.637761	0.513441	0	0.89576	2.95528	0
XLOC_011812	XLOC_011812	0	0.821964	0	0	1.57487	0	0	2.67099	0
XLOC_011813	XLOC_011813	0	0.174021	0	0	0.569913	0	0	0.621506	0
XLOC_011814	XLOC_011814	0	0.0926547	0	2.62133	0.89078	0	2.74724	1.03231	0
XLOC_011815	XLOC_011815	45.8696	0.332062	0	23.4615	1.43031	0	26.4668	0.584388	0
XLOC_011816	XLOC_011816	5.00327	0.646712	5.45982	1.74017	2.15105	0	2.37212	1.0748	0.427462
XLOC_011817	XLOC_011817	1.92867	2.56702	0	3.29402	7.55529	0	2.95841	5.5453	0
XLOC_011818	XLOC_011818	0	0.346315	0	0	1.03534	0	0	1.8154	0
XLOC_011819	XLOC_011819	0	0.360727	0	0	0.974636	0	0	1.28607	0
XLOC_011820	XLOC_011820	64.1049	0.377451	0	59.1288	1.11945	0	102.169	2.2882	0
XLOC_011821	XLOC_011821	0	0.136026	0	0	0.606303	0	0	1.79159	0
XLOC_011822	XLOC_011822	0	0.0928865	0.453172	0	0.40927	0	0	1.46274	0
XLOC_011823	XLOC_011823	0	0	13.5401	0	0.18872	12.3781	0	2.09484	10.5691
XLOC_011824	XLOC_011824	0.0636694	0.340885	0	0.0795882	0.902735	0	0.0810208	1.22268	0
XLOC_011825	XLOC_011825	0	0.190266	144.995	0	1.36891	26.1123	0	1.4752	30.3809
XLOC_011826	XLOC_011826	2.45473	0.434516	0	1.4423	0.915376	710.637	1.25538	0.96819	0
XLOC_011827	XLOC_011827	0.312078	0.48206	0	0.394554	1.7265	0	0.204986	1.24515	0
XLOC_011828	XLOC_011828	0.141706	0.439109	0	0.0981273	2.14953	0	0.703352	1.90643	0
XLOC_011829	XLOC_011829	0.866807	0.595815	0	2.95602	2.292	0	1.66733	1.34616	0
