	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_004	pTemra_005	pTemra_006
XLOC_018501	0	0.612083	0	0	1.05672	0
XLOC_018502	0.208098	0.860683	0	0.3985	2.45393	0
XLOC_018503	0.159181	0.673131	0	0	1.12716	0
XLOC_018504	1.44123	0.274195	0	1.17902	0.554004	0
XLOC_018505	0.400384	0	0	1.5933	0	0
XLOC_018506	0.225974	0.604572	0	0.966472	0	0
XLOC_018507	0	0	0	0.400098	0	0
XLOC_018508	0.10935	74.5366	1.82494	0.430135	74.8814	2.07418
XLOC_018510	0	25.0976	0.616783	0	37.2653	2.15272
XLOC_018515	1.48775	0.372846	0	0.30225	0.158152	0
XLOC_018516	0	0.733745	0	0	1.13754	0
XLOC_018517	0	0.259449	0	0	0.907433	0
XLOC_018524	0	0	3.38961	0	0	0.114456
XLOC_018530	0.731774	5.85562	0	0.487074	5.71862	0
XLOC_018531	0.352016	2.0194	3.93497	0.708045	1.66337	9.1561
XLOC_018532	0.373425	0	0	0.357832	0	0
XLOC_018533	0	0	0.421209	0	0	1.13931
XLOC_018534	0	0.991849	0.24401	0	1.35834	1.08365
XLOC_018535	0.719902	4.28723	0	0.971567	0.910901	0
XLOC_018536	0.21204	0	0	0.10796	0	0
XLOC_018537	0.144989	0	0	0.0935555	0	0
XLOC_018538	0.20527	0	0	0.151637	0	0
XLOC_018539	0	16.719	0	0	19.0138	0
XLOC_018540	0	0	13.3092	0	0	24.4062
XLOC_018543	0	35.0597	0	0	47.9699	0
XLOC_018545	0.0742095	0	0	0	0	0
XLOC_018546	0	0	0	0	0	0
XLOC_018547	133.76	0	0	80.5456	0	0.107033
XLOC_018548	0	0	0.039966	0	0	0
XLOC_018549	0	0	0.0779555	0	0	0.0369356
XLOC_018550	0.0639344	0	0	0	0	0
XLOC_018551	0	0.046461	0	0	0.2485	0
XLOC_018552	0	0.414397	0	0	0.345344	0
XLOC_018553	0	0.0687864	3.43513	0	0.262543	5.23638
XLOC_018554	0.416027	0	0	0.936398	0	0
XLOC_018555	0.322913	4.80715	0	0.728991	1.4445	0
XLOC_018557	0.0676229	0.353273	0	0.0840054	0.665678	0
XLOC_018559	0.0721623	0	0	0.213012	0	0
XLOC_018560	0	0	0.949762	0	0	0.894573
XLOC_018561	0.265776	0	0	0.225124	0	0
XLOC_018562	0.500831	0	0	0.43663	0	0
XLOC_018563	0.436096	0.0688132	0	0.142792	0.895355	0
XLOC_018564	0.374305	0.480934	0	0.494786	1.01832	0
XLOC_018565	0	0	0	0.213753	0.916002	0
XLOC_018566	1.53973	0.0568597	0	0.489822	1.16452	0
XLOC_018567	3.29127	0.158777	0	1.34575	0.987471	0
XLOC_018568	0.193759	0	0.637781	0	0.721106	2.11303
XLOC_018569	0.627825	0.117646	0	0.71758	1.63129	0
XLOC_018570	0	0.0908558	0	0	0.602784	0
XLOC_018571	0	0	15.8874	0	1.19819	28.9368
XLOC_018572	0	0	0.717693	0	1.68195	0.626475
XLOC_018573	0	0.063611	0	0	1.01339	0
XLOC_018574	0	0.127273	86.767	0	1.22419	82.5687
XLOC_018575	0	0.100762	0	0	1.90897	0
XLOC_018576	0	0.330757	0	0	1.25157	0
XLOC_018577	0	0.595751	0	0	0.515076	0
XLOC_018580	13.8084	0	0	8.62752	0	0
XLOC_018581	44.5565	0.302179	0	41.311	0.973136	0
XLOC_018582	0	0	0	0.290834	0	0
XLOC_018583	0.044461	0	0	0.507181	0	0
XLOC_018584	0	1.05383	0	0	0.147906	0
XLOC_018585	5.93596	1.17944	0	3.71771	0.756113	0
XLOC_018586	0	0	225.646	0	0	220.055
XLOC_018587	0	0	0.662718	0	0	0.451687
XLOC_018591	0	0	0	0	0	0
XLOC_018595	179.514	0	0	90.2054	0	0
XLOC_018597	0	0.509751	0	0	0.810538	0
XLOC_018598	63.9649	0.777439	0.635809	118.958	0.496628	0.498601
XLOC_018600	0	0	1.42742	0	0	1.86867
XLOC_018601	0	0	1.26122	0	0	1.67931
XLOC_018602	0.447961	0	0.681833	0.0714122	0	1.14402
XLOC_018603	0	0	1.60175	0	0	1.97585
XLOC_018607	0	0	36.4736	0	0	50.6327
XLOC_018608	3.61908	0	0	3.85563	0	0
XLOC_018609	0	0	0	0	0	0
XLOC_018611	0.402414	0	0	0	0	0
XLOC_018612	0.445887	0	0	0.582023	0	0
XLOC_018613	0.359932	0	17.5685	0.470355	0	23.0092
XLOC_018617	0	0	37.9672	0	0	42.1001
XLOC_018618	0	0	1.02403	0	0	0.949762
XLOC_018619	0.0435911	0	0.605016	0.113233	0	0.615858
XLOC_018620	0.151805	0	1.10724	0.457033	0	1.82758
XLOC_018621	0	0	3.90946	0.404832	0	1.08719
XLOC_018622	0.112585	0.38792	1.15379	0.292699	1.27032	1.09678
XLOC_018623	0.0628062	0.389264	1.2176	0.123048	0.625196	1.33025
XLOC_018624	0.0419348	0.627261	1.35154	0.274644	0.99373	1.28945
XLOC_018625	0.170121	0.810417	0.783009	0	1.27046	1.19586
XLOC_018626	0.122235	0.646395	1.28094	0	0.577911	1.09155
XLOC_018627	0	0	1.66731	0	0	0.800394
XLOC_018628	0.235193	0	0	0.603717	0	0
XLOC_018631	10.701	0	0	4.38127	0	0
XLOC_018632	0.402169	25.806	0	0.958721	35.3829	0
XLOC_018633	0.597073	0	0	0.478053	0	0
XLOC_018635	0	8.03266	0	0	7.67693	0
XLOC_018638	0	37.3172	0	0	41.8878	0
XLOC_018639	1.2783	0	2.39496	1.65584	0	0.495147
XLOC_018641	0	0.225557	0	0	0.347487	0
XLOC_018642	0	0	2.9471	0	0	4.38922
XLOC_018647	0	15.8184	0	0	9.0073	0
XLOC_018650	0	0	15.149	0	0	13.5973
XLOC_018651	0	0.143044	0	0	0	0
XLOC_018652	0	0	0	0	0	0.973161
XLOC_018656	9.34294	0	0	16.7444	0	0
XLOC_018658	0	0.0628726	0	0	0.0793286	0
XLOC_018660	17.8226	0	0	13.9603	11.9058	0
XLOC_018665	0	0	3.96501	0	0	2.30519
XLOC_018669	0	0	0	0	0.367146	0
XLOC_018670	0	0.0845804	34.8487	0	0.999088	30.3579
XLOC_018671	0	0.0781587	4.04213	0	0.752153	4.22515
XLOC_018672	0	0.142123	0	0	0.560532	0
XLOC_018673	0	0.14882	0	0	1.33701	0
XLOC_018674	0	0.0667383	0	0	0.697694	0
XLOC_018675	0	0.578034	0	0	1.40163	2.28372
XLOC_018676	0	0.362903	0	0	1.8295	0
XLOC_018677	0	0.269063	0	0	0.94626	0
XLOC_018681	0	0	13.0074	0	0	18.5092
XLOC_018682	1.56968	0.144855	0.151978	0.382697	1.69438	1.03318
XLOC_018683	0	0.0931358	0	0	0.41343	0
XLOC_018684	0	0.135483	0	0	0.947597	0
XLOC_018685	0	0.597541	4.29123	1.0786	1.79593	11.5699
XLOC_018688	0	0	0	0	0	0
XLOC_018690	0.365176	1.39951	0	0	0.972138	0
XLOC_018691	0.0968892	0.594365	0	0.0409177	0.476556	0
XLOC_018692	0	43.7987	0	0	36.4261	0
XLOC_018693	1.57011	0.57402	0	1.53158	1.45863	0
XLOC_018694	1.00368	0	0	2.13735	0.539147	0
XLOC_018695	0.231472	0	0	0.263194	0	0
XLOC_018696	0	0	0	1.09582	0	0
XLOC_018701	0	0.231355	0	0	0	0
XLOC_018702	0.208217	0	0	0.453976	0	0
XLOC_018703	0	0	0	0.712364	0	0
XLOC_018704	0.0550995	0	0	0.633094	0	0
XLOC_018705	0.265895	0	0	1.39574	0	0
XLOC_018706	0.193171	0	0	0.306245	0	0
XLOC_018707	0.0801317	0	0	1.02409	0	0
XLOC_018710	0	0.993497	0	0	3.21602	0
XLOC_018711	0	0.88982	0	0	0.785423	0
XLOC_018712	0	3.81966	0	0	5.56972	0
XLOC_018713	0	1.93023	0	0	1.96547	0
XLOC_018714	0	7.30725	0	0	18.6403	0
XLOC_018718	0	0.0965991	0	0	0.759064	0
XLOC_018719	6.92299	0.248469	0	6.11467	3.2381	0
XLOC_018720	0	0.167627	0	0	1.74179	0
XLOC_018721	0	0.104046	0	0	0.939409	0
XLOC_018723	0	0	1.83273	0	0	1.13757
XLOC_018724	0	0	0.262784	0	0	1.75508
XLOC_018725	0	0.354148	1.74319	0	1.87428	2.28019
XLOC_018729	0.26095	0	0	0.147406	0	0
XLOC_018730	0	0	1.09824	0	0	0
XLOC_018734	0	0	2.45361	0	0	1.8912
XLOC_018735	0	0	1.15024	0	0	1.49105
XLOC_018736	0	2.52976	0.801522	0	0.641288	0.602429
XLOC_018737	0	0.944916	0.681648	0	1.34717	0.261306
XLOC_018738	0	0	1.0451	0	0	0.725381
XLOC_018739	0	0	1.66425	0	0	0.486423
XLOC_018740	0	0	2.16049	0	0	0.327151
XLOC_018741	0	0	1.32677	0	0	1.03444
XLOC_018742	0	1.30408	0	0	1.79012	0
XLOC_018743	0	0.529111	239.415	0	1.34558	26.1958
XLOC_018744	0	32.486	0.532548	0	33.4141	0
XLOC_018747	0	0	0	0.288807	0	0
XLOC_018748	0.150586	0	0.500494	0.366387	0	0.257184
XLOC_018749	0.249176	0	0	0.850157	0	0
XLOC_018751	0	0.575289	0	0	0.0986953	0
XLOC_018752	0	44.8126	1.52588	0	48.9281	0.318551
XLOC_018753	0	0	0.879047	0	0	0.330881
XLOC_018754	0	5.49721	0.922982	0	5.51062	0.275301
XLOC_018755	0	0	0.794558	0	0	0.252743
XLOC_018756	0	0	7.58966	0	0	2.71294
XLOC_018757	0	0	1.0108	0	0	0.194175
XLOC_018758	0	0	0.850513	0	0	0.115767
XLOC_018759	0	0	1.04077	0	0	0.363855
XLOC_018762	0.655102	0	0	3.26247	0	0
XLOC_018763	0	0	0.149817	0	0	0.660732
XLOC_018764	0	0	0.509397	0	0	0.109475
XLOC_018765	0	2.03817	0.362809	0	1.28515	0.174263
XLOC_018766	1.25566	0	0.677504	0.359443	0	0.573572
XLOC_018767	0.064813	21.5254	0.186355	0.0834333	34.9455	0.588313
XLOC_018768	0	0	1.18128	0	0	0.6215
XLOC_018769	0	0	0.233384	0	0	0.288606
XLOC_018771	0	0	226.364	0	0	108.15
XLOC_018772	0	0	40.5027	0	0	32.806
XLOC_018773	0	7.31959	0	0	14.7187	0
XLOC_018774	67.0958	0	0	146.113	0	0
XLOC_018781	0	0	0.75556	0	0	0.369557
XLOC_018784	0	0	0.355508	0	0	0.365167
XLOC_018785	0	0	0.336119	0	0	0.35885
XLOC_018790	0	0.76921	0	0	1.18282	0
XLOC_018791	0	0.473179	0.300799	0	1.38108	0.622118
XLOC_018792	0	0	0.726265	0	0	1.15805
XLOC_018793	1.46064	0	0	0.731905	0	0
XLOC_018796	0	1.33888	1.01616	0	1.2689	1.01381
XLOC_018797	0	0.160881	0.151824	1.45095	0.153035	0.349815
XLOC_018798	0	0	0.161907	0	0	0.171003
XLOC_018800	0	0	0.0713198	0	0	0.042723
XLOC_018809	6.1478	1.24374	0	2.37074	0.113659	0
XLOC_018810	0	0	0	0	0	0
XLOC_018813	0	1.85967	0	0	0	0
XLOC_018814	0	0	0.769966	0	0.272772	0.436826
XLOC_018815	0.508194	0	0	0.170333	0	0
XLOC_018816	0	0.0871038	0	0	0.116131	0
XLOC_018817	0.155553	2.29009	0	0.296258	5.21888	0
XLOC_018820	176.776	0	0	159.208	0	0
XLOC_018821	0	0	0.103668	0	1.72422	0.49162
XLOC_018822	0.658495	0.0802416	4.99935	0.728455	0.935507	1.45187
XLOC_018823	0	0.224331	0	0	1.47505	0
XLOC_018827	0	0	0.393479	0	0	1.13224
XLOC_018828	0	0	0.788141	0	0	1.85413
XLOC_018829	42.9742	0	8.37094	43.5803	0	9.87611
XLOC_018831	0	10.4813	0	0	14.7938	0
XLOC_018832	0.220242	40.7108	0	0	54.3978	0
XLOC_018833	0	0	0	0.31813	0	0
XLOC_018834	0.0964597	0	0	0.252379	0	0
XLOC_018835	0.334073	0	0	0	0	0
XLOC_018836	0	0	0	0.148062	0	0
XLOC_018839	0	0.161147	0	0	0	0
XLOC_018841	0	264.286	0	0	484.688	0
XLOC_018844	0	24.7854	0	0	46.5276	0
XLOC_018846	0	0	2.45377	0	0	6.45793
XLOC_018848	0.453584	0	0	0.0838053	0	0
XLOC_018850	0.0329767	0	0.290089	0.0128332	0	1.3191
XLOC_018851	0	0	0.244665	0	0	0.492567
XLOC_018852	0	0	1.06429	0	0	0.943797
XLOC_018853	0	0	0.300208	0	0	0.562848
XLOC_018854	0	0	0.133167	0	0	1.06322
XLOC_018855	0	0	0.0745421	0	0	1.06765
XLOC_018856	0	0	0.223325	0	0	0.760417
XLOC_018857	0	0	0	0	0	0.117633
XLOC_018858	0	0.632049	0	0	0.396747	0.156152
XLOC_018860	0	0	0.567987	0.245543	0	1.71199
XLOC_018861	0.116543	0	0	0.149613	0	0
XLOC_018862	0.340518	0	0.453701	0	0	1.04245
XLOC_018863	0.135061	0	0.329194	0.177548	0	1.21653
XLOC_018864	0	0.937711	0.101361	0	1.79878	0.706347
XLOC_018865	309.673	0.541986	0.597746	117.173	1.46187	0.464864
XLOC_018866	33.4059	0	0.809133	13.9017	0	1.2362
XLOC_018867	31.0502	0	0	12.6026	0	0
XLOC_018868	39.5911	0	0	13.3715	0	0
XLOC_018869	35.0933	0.559308	0	12.8033	0.0754041	0
XLOC_018870	43.5904	0.460329	0	14.037	0.11662	0
XLOC_018871	0.404866	0	0	1.03554	0	0
XLOC_018872	0.127348	0	0.702473	0.320604	0	1.23684
XLOC_018877	0	0.61841	0	0	1.95816	0
XLOC_018878	0.724639	1.18241	0	0	1.12569	0
XLOC_018879	0	0.492115	0	0	1.64671	0
XLOC_018882	0.064579	0	0	1.52102	0	0
XLOC_018883	0	0.172021	22.4979	0	1.45206	28.0177
XLOC_018885	1.2873	0	0	0.0139691	0	0
XLOC_018886	21.7182	0	0	3.53482	0	0
XLOC_018887	5.21776	0	0	0.916151	0	0
XLOC_018890	0.552052	0	0	1.38109	0	0
XLOC_018895	38.7362	0	0	34.3316	0	0
XLOC_018896	0	23.1033	0.0265656	0	33.2648	0.583507
XLOC_018903	0.119063	0	18.6076	0	0	39.6637
XLOC_018905	0.475165	0	0	0	0	0
XLOC_018906	0	0.163887	0	0	0.921497	0
XLOC_018907	0	0.0438289	0	0	0.566589	0
XLOC_018908	0	0	0	0	0	0
XLOC_018909	0	0.0654014	0	0	0.0835745	0
XLOC_018910	0	0.0787771	0	0	0.41135	0
XLOC_018913	174.505	0	0	239.456	0	0
XLOC_018918	1.04804	0	0	0	0	0
XLOC_018919	1.21579	0	0	0	0	0
XLOC_018920	1.72392	0	0.148495	0.324812	0	0.0807254
XLOC_018921	1.53619	0	0	0.1222	0	0
XLOC_018922	0.91849	0	0	0.131185	0	0
XLOC_018923	1.27948	0	0.547418	0	0	3.02263
XLOC_018924	0.770432	0	1.01251	0.0455414	0	1.3947
XLOC_018925	1.16906	0	0.857867	0	0	1.57292
XLOC_018926	2.36745	0.321007	0	4.75292	0.273636	0
XLOC_018927	1.84051	0	0	3.31732	0.522059	0
XLOC_018928	1.31691	0	0	3.13005	0	0
XLOC_018929	1.06128	0	0	1.68486	0	0
XLOC_018930	2.64473	0	56.4488	3.84895	1.09294	74.3231
XLOC_018931	0	0.501189	0	1.42001	0.351577	0
XLOC_018932	0	0.476135	0.26078	0	0.710444	0
XLOC_018933	0	0	0.196891	0.929738	0	0.316983
XLOC_018934	0.0655291	0.650646	0.185623	0.67727	0.390002	0.16556
XLOC_018935	0	0.365346	0	1.00369	0.456601	0
XLOC_018936	0	0.815695	0	0	0.240131	0
XLOC_018938	0	0.331404	0	0	0.250998	0
XLOC_018939	0.164699	0	0	0.433243	0	0
XLOC_018940	0	0	0	0.306223	0	0
XLOC_018943	0	66.3492	0	0	84.1299	0
XLOC_018944	0.399349	0	0	0.863736	0	0
XLOC_018949	0	37.2451	0	0	18.3427	0
XLOC_018951	0	156.649	0	0	126.134	0
XLOC_018954	0	2.23502	0.183063	0	3.50287	0.719646
XLOC_018955	0	0.247689	0.278652	0	1.41826	0.823586
XLOC_018956	0	0.744297	0.361118	0	1.55905	0.659726
XLOC_018957	0	1.11642	0	0	0.473132	0
XLOC_018964	0.872862	0	0	0.825	0	0
XLOC_018965	0	0.0579873	0.0794976	0	0.385777	1.96685
XLOC_018966	0	0	0	0	0	0.846695
XLOC_018967	0	0	0	0	0	1.54469
XLOC_018968	0	0	0.286124	0	0	2.19744
XLOC_018970	0.355793	0	0	0.840011	0	0
XLOC_018971	0.197867	0	0	0.402838	0	0
XLOC_018972	0.0528387	0	0	0.981016	0	0
XLOC_018973	0.29113	0	0	0.318945	0	0
XLOC_018974	13.812	0	0	23.7912	0	0
XLOC_018975	216.109	0	0.491999	266.525	0	0.185981
XLOC_018976	0	0	0.738527	0	0	0.140249
XLOC_018977	0	0	1.37342	0	0	0
XLOC_018978	20.9409	0	1.06724	21.1	0	0.0806035
XLOC_018979	0	161.58	0.752877	0	263.073	0.0722547
XLOC_018980	0.441812	0	0.684355	0.889573	0	0.082639
XLOC_018981	0	0	0.83539	0	0	0
XLOC_018982	0	0	0.3206	0	0	0.0620758
XLOC_018983	0	0	0.646183	0	0	0.0895885
XLOC_018984	0	0.594401	0.768608	0	0.915786	0
XLOC_018985	0	0	0.486245	0	0	0
XLOC_018986	24.4358	0	0	29.3659	0	0
XLOC_018988	0	0	6.63012	0	0	0.872003
XLOC_018989	0	0	0	0.755906	0	0
XLOC_018990	0	0	14.1015	0	0	0.969865
XLOC_018992	0.538249	0	0	1.86607	0	0
XLOC_018995	2.81391	0	22.3875	15.831	0	37.2913
XLOC_018996	0	0	0.340398	0	0	0
XLOC_018999	0.175947	0	0	0.558871	0	0
XLOC_019001	0	0	0	0	0.224153	0
XLOC_019002	0	0.0850385	0	0	0	0
XLOC_019005	0.0894494	0.147581	0	0	0.0453048	0
XLOC_019006	23.4531	0	0	24.5113	0	0
XLOC_019007	3.29984	0	0	0.632765	0	0
XLOC_019008	0.671852	0	0	0.0629189	0	0
XLOC_019009	0	0.0562298	0	0	1.53432	0
XLOC_019011	0	22.6596	0	0	23.3646	0
XLOC_019012	128.296	0	0	147.129	0	0
XLOC_019013	0	0	0	0	0	0
XLOC_019014	0	25.4032	0	0	18.8258	0
XLOC_019015	0	0	0	0.491604	0	0
XLOC_019017	0.11367	0	0	0.578993	0	0
XLOC_019018	0.187104	0	0	0.494028	0	0
XLOC_019019	0.157944	0.396511	0.485894	0.203387	0.908285	0.83024
XLOC_019020	0	0.147787	0	0	0.69292	0
XLOC_019021	0.185386	0	0	0	0	0
XLOC_019022	0.569901	0.346348	0	0	0.190636	0
XLOC_019023	0.0408328	0	0	0	0	0
XLOC_019024	0.123291	0	0	0	0	0
XLOC_019025	0.348954	0	0	0.0910902	0	0
XLOC_019026	0	0.0889034	0	0	0.228742	0
XLOC_019029	0	3.40176	0	0	0.838463	0
XLOC_019030	0.869896	1.54612	0	0	1.01856	0
XLOC_019031	0.261014	2.2839	0	0	0.494259	0
XLOC_019032	0.176406	1.60733	0	0.230601	0.535466	0
XLOC_019033	21.2723	2.02208	0	19.6497	0.650909	0
XLOC_019034	0	3.57983	0	0	1.13898	0
XLOC_019035	0	3.7568	0	0	0.900493	0
XLOC_019036	0	0.889362	0	0	0.310627	0
XLOC_019037	0.588096	2.29566	0	0.431871	0.204793	0
XLOC_019038	1.05495	0.882848	0	1.20452	0.129424	0
XLOC_019039	0	0.0689297	0	0	0	0
XLOC_019040	0	0.559899	0	0	0.0750731	0
XLOC_019043	0.336955	0	0	0.722605	0	0
XLOC_019044	0	0.124996	0	0	1.31256	0
XLOC_019048	0	0.173035	0	0	0.0783011	0
XLOC_019049	0	0.0714205	0	0	0	0
XLOC_019050	0.225302	0	0	0.475839	0	0
XLOC_019055	0.250546	0	0	0	0	0
XLOC_019058	0.224589	0.693958	0	0.799386	1.39671	0
XLOC_019059	0.504486	0.124303	0	0.86099	0.450891	0
XLOC_019060	0.446023	9.74555	0	1.56912	14.7616	0
XLOC_019061	0	0.103067	0	0.159918	0	0
XLOC_019062	0.211205	0.0832922	0	0.500477	0	0
XLOC_019063	0	0.491104	0	0	0	0
XLOC_019064	0	0	0	0	0.864664	0
XLOC_019065	0	0	0	0	1.42192	0
XLOC_019066	0.291551	0	0	0.375017	1.21436	0
XLOC_019067	0.0993472	0.111495	0	0.371717	1.88734	0
XLOC_019068	0.694763	0.154889	0	0.227115	1.66498	0
XLOC_019069	0.755769	0	0	0.639688	2.39045	0
XLOC_019070	0.266722	0.199086	0	0.114517	2.13234	0
XLOC_019071	0.388208	0.241399	0	0	1.73822	0
XLOC_019072	0.408974	0	0	0.107252	0	0
XLOC_019073	0.633496	0	0	0.197259	0	0
XLOC_019075	0.150834	0	0	0.195767	0	0
XLOC_019077	0	1.06032	0	0	0.612554	0
XLOC_019078	0	1.24445	0	0	0.441645	0
XLOC_019079	0	0.879352	0	0	0.0782474	0
XLOC_019080	0.201791	0.217007	0	0.620063	0	0
XLOC_019081	0.0945334	0.232886	0	0.597469	0	0
XLOC_019082	0.381901	0	0	1.44785	0	0
XLOC_019085	2.94813	0	0	14.254	0	0
XLOC_019088	1.50537	0	0	0.0736245	0	0
XLOC_019090	0	0	0.165095	0	0	1.40818
XLOC_019091	0	0	0	0	0	2.77009
XLOC_019092	0	0.743499	0	0	0.415244	0
XLOC_019097	34.1765	0	0	56.5402	0	0
XLOC_019098	0	0.215804	4.0329	0	1.84284	1.79319
XLOC_019099	0	0.200648	0.892737	0	1.82152	0.408591
XLOC_019100	0	0.977153	1.22204	0	2.0006	0.359348
XLOC_019101	0	0.362992	0.599778	0	1.8323	0.0948735
XLOC_019102	0	0	0.356908	0	0	0.284017
XLOC_019103	0	0	1.63819	0	0	0.219791
XLOC_019104	0	0	0.930415	0	0	0.521299
XLOC_019105	0	0	0	0	0	0.766696
XLOC_019106	0	0	2.38499	0	0	1.52015
XLOC_019107	0	0	0.218282	0	0	0.387412
XLOC_019109	0	0	36.4737	0	0	26.2608
XLOC_019110	0	0	6.75518	0	0	6.01736
XLOC_019111	0	0	6.58758	0	0	12.2306
XLOC_019112	0.209152	0	2.58724	0.0390586	0	4.32533
XLOC_019113	0.378601	0	1.75966	0.227165	0	3.51935
XLOC_019114	0.340819	0	1.76045	0	0	4.50917
XLOC_019115	0.27458	0	6.42137	0.17677	0	9.36504
XLOC_019116	0.445181	0.488926	1.18062	0	10.521	1.32751
XLOC_019117	0	0	1.7088	0	1.6859	2.06533
XLOC_019118	0.624791	0	3.59249	2.01519	0.35413	0.962559
XLOC_019119	0.179189	0.0981878	1.62365	0.217741	1.82375	3.00056
XLOC_019120	0	0	3.43529	0	0	4.1948
XLOC_019121	0	0	2.7551	0	0	1.94192
XLOC_019122	0	0	3.21297	0	0	0.707325
XLOC_019124	0	0	0.528183	0	0	0.518465
XLOC_019128	0	0	9.96617	0	0	19.3583
XLOC_019129	0	0.760279	0	0.191386	2.13624	0
XLOC_019132	0.0685941	0	0	0.179759	0	0.524738
XLOC_019133	0	0	0	0.446901	0	0
XLOC_019135	0	0.336127	0.605717	0	0	0.85301
XLOC_019136	0.0662445	0	0	0	0	0
XLOC_019141	0	0	1.78026	0	0	0.851696
XLOC_019144	0	2.02736	0	0	0.113501	0
XLOC_019145	0.0761542	0	0	0	0	0
XLOC_019146	73.846	0	0.65545	21.0144	0	2.82074
XLOC_019147	0.697626	0	0	0.397826	0	0
XLOC_019150	0	6.48077	0	0	9.20753	0
XLOC_019152	0	0.2891	3.77111	0	1.13018	0.273088
XLOC_019153	0	0.134691	0	0	1.07609	0
XLOC_019154	0	0	2.7162	0	0	0.940156
XLOC_019155	0	0	2.3633	0	0	0.926314
XLOC_019156	0	0	0.296342	0	0	1.27924
XLOC_019159	0	16.5251	0	0	24.5229	0
XLOC_019161	0	0.784229	0	0	0.593801	0
XLOC_019162	0	0	0	0.817938	0	0
XLOC_019163	0.10358	0	0	0.787288	0	0
XLOC_019169	2.10738	3.21985	0	3.71114	5.20908	0
XLOC_019170	0.242469	0	12.1945	0.628969	0	11.7395
XLOC_019171	0.258125	0	0	0.332361	0	0
XLOC_019172	0.0578885	0	0	0.303157	0	0
XLOC_019173	0.0543866	0.312995	0	0.574054	0	0.657823
XLOC_019174	0.0681251	0	0	0.0892692	0	0
XLOC_019175	0.943784	0	0	0.743008	0	0
XLOC_019177	11.5301	0.464394	0	9.66645	0.794809	0
XLOC_019178	0	0	0.570341	0	0	1.08641
XLOC_019183	0	0	0.178503	0.501703	0	0.198379
XLOC_019184	30.2423	0	0	57.5291	0	0
XLOC_019185	0	1.48378	0	0	2.11261	0
XLOC_019188	0	18.9475	0	0	28.6358	0
XLOC_019189	0	0.42267	0	0	0.239811	0
XLOC_019190	0	0.633154	0	0	0.670114	0
XLOC_019192	0	87.7565	0	0	82.0049	0
XLOC_019193	0	0	0	0	0	0
XLOC_019195	0.509655	0	0	0.195972	0	0
XLOC_019197	172.186	0	0	159.794	0	0
XLOC_019198	0	0	167.132	0	0	51.5646
XLOC_019199	0.626465	0	0	0.393317	0	0
XLOC_019201	25.1883	0	0	44.7471	0	0
XLOC_019204	4.65146	212.545	0	4.69113	208.304	0
XLOC_019205	0	0.195846	0	0	0.39977	0
XLOC_019210	0	0	0	0.116997	0	0
XLOC_019211	0.208019	0	0	0.676218	0	0
XLOC_019212	0.230041	0	0	0.914954	0	0
XLOC_019213	0	0	0	0.467686	0	0
XLOC_019214	0.126096	0	0	1.02899	0	0
XLOC_019215	0.140489	0	0	0.746465	0	0
XLOC_019216	0	0.69947	0.139866	0	0.494366	0
XLOC_019217	0	0	12.3788	0	0	22.0814
XLOC_019218	0	0.698439	0	0	1.5001	0
XLOC_019219	0	0.431522	0	0.319842	1.34949	0
XLOC_019220	0	0	0	0.0512625	0	0
XLOC_019221	0	0	0	0.0824993	0	0
XLOC_019222	27.6532	0	0	34.4681	0	0
XLOC_019223	0.0951651	2.43904	0.465895	0	3.34661	0.290685
XLOC_019224	0	36.8527	0.480916	0.238099	50.7074	0.76633
XLOC_019225	0	0	0.188777	0	0	0.305946
XLOC_019226	0	0	0.225457	0	0	0.0623621
XLOC_019227	0	0	0.581107	0	0	0.385759
XLOC_019229	0	0	0.439937	0	0	0.448597
XLOC_019230	0.667741	19.6041	0	1.07195	22.796	0
XLOC_019232	0	0	0.361971	0	0	0.369813
XLOC_019233	0.492403	0	0	0.483553	0	0
XLOC_019234	0.781457	35.736	35.174	0.939091	44.6729	59.6963
XLOC_019235	0.303565	0.991307	0	0.766038	1.40209	0
XLOC_019236	4.56035	0.621013	0	3.74997	1.77909	0
XLOC_019237	0	0.9196	0	0	0.815259	0
XLOC_019238	0	0.716237	0	0	1.03507	0
XLOC_019239	0	0.489939	0	0	1.26859	0
XLOC_019240	0	0.645697	0	0	2.16046	0
XLOC_019241	0	1.45738	0	0	1.32228	0
XLOC_019242	0	0.642844	0	0	1.17874	0
XLOC_019243	0	1.53922	0	0	1.15879	0
XLOC_019244	0	1.77941	0	0	0.962767	0
XLOC_019246	0	0	2.78587	0	0	2.39013
XLOC_019249	19.5817	0	0	48.5732	0	0
XLOC_019250	0.483722	0	0	0.180231	0	0
XLOC_019251	5.89087	0	15.4238	2.29259	0	23.9765
XLOC_019252	1.63156	0	0	0.453903	0	0
XLOC_019253	0.819777	0	0	0.575827	0	0
XLOC_019257	0	0	0.386812	0	0	1.0962
XLOC_019258	0	1.44563	0	0	4.50504	0
XLOC_019266	0	8.94358	0	0	12.8384	0
XLOC_019267	0	0.26281	0	0	0.499036	0
XLOC_019269	0	0.249055	0	0	0.966329	0
XLOC_019274	0	0	0.197893	0	0	0.137206
XLOC_019277	0	2.01857	0	0.400118	4.56803	0
XLOC_019278	0.132603	2.57909	1.22892	0.344569	5.42215	3.89403
