fromNode	toNode	weight	direction	fromAltName	toAltName
HP1BP3	ZNF513	0.512796696069612	undirected	NA	NA
B3GALT4	DHX16	0.512795248143285	undirected	NA	NA
NMUR1	TMX4	0.512794469528821	undirected	NA	NA
B2M	ZRANB2	0.512792981986984	undirected	NA	NA
SLC35A4	TARBP1	0.5127907593123	undirected	NA	NA
ARL4C	TECR	0.512789550460569	undirected	NA	NA
NAPA	PPP1R7	0.51278947333042	undirected	NA	NA
IARS1	ZMAT5	0.512788110028249	undirected	NA	NA
APRT	NT5C3B	0.51278610493528	undirected	NA	NA
PEPD	TFEB	0.512785892662905	undirected	NA	NA
FOXO4	PSMB6	0.512781693919434	undirected	NA	NA
OGG1	SMPD4BP	0.512781532620953	undirected	NA	NA
GBA	VOPP1	0.512780919665856	undirected	NA	NA
DEK	RAB37	0.512780409870738	undirected	NA	NA
CSTB	HOPX	0.512780277869584	undirected	NA	NA
HEG1	LENG1	0.512779296462604	undirected	NA	NA
AP2B1	SLC66A3	0.512778433900205	undirected	NA	NA
ADGRG5	LPAR6	0.512777850436059	undirected	NA	NA
ELP6	ZBTB8OS	0.512776677825076	undirected	NA	NA
HMGN4	RASSF4	0.512776552148539	undirected	NA	NA
MAD2L2	SSNA1	0.512776404492432	undirected	NA	NA
ATP1B3	MSL1	0.512775700082323	undirected	NA	NA
EMC7	MMP23B	0.512775093899516	undirected	NA	NA
APMAP	HMGN4	0.512774424048723	undirected	NA	NA
COPS7A	SUSD1	0.512774186081541	undirected	NA	NA
ATF7IP	PDE7A	0.512772934068926	undirected	NA	NA
P2RY10	PSMB6	0.512772884515273	undirected	NA	NA
HPS3	PIP5K1C	0.512771358816502	undirected	NA	NA
SLC7A6OS	TSC22D2	0.51276921002873	undirected	NA	NA
ALKBH5	LSM7	0.512768750016466	undirected	NA	NA
ABHD17A	S100A6	0.512768295733702	undirected	NA	NA
EOMES	SCP2	0.51276697182459	undirected	NA	NA
EOMES	SFPQ	0.51276439472057	undirected	NA	NA
GET3	NKRF	0.512763634459461	undirected	NA	NA
MSC	SEPTIN7	0.512762159930517	undirected	NA	NA
ADRB2	SKA2	0.512761692664554	undirected	NA	NA
DUSP12	UBL4A	0.512761318801351	undirected	NA	NA
NCL	SLFN13	0.512760150517048	undirected	NA	NA
DOCK10	PSKH1	0.512759238122286	undirected	NA	NA
OASL	PDE3B	0.512759076699328	undirected	NA	NA
POLR1C	SEPTIN7	0.512758925783896	undirected	NA	NA
ADRB2	ELOB	0.512757053166895	undirected	NA	NA
NKRF	TCF7	0.512753968493981	undirected	NA	NA
HSBP1L1	POP4	0.512753551500308	undirected	NA	NA
STK17A	TMUB2	0.512753419988371	undirected	NA	NA
PPM1G	SEPTIN7	0.512752368939685	undirected	NA	NA
GNL3	MEI1	0.512752229821929	undirected	NA	NA
ADRB2	WDR81	0.51274991023936	undirected	NA	NA
TANGO2	TOR2A	0.512749065847754	undirected	NA	NA
CTBP1	TMED9	0.512747301657531	undirected	NA	NA
PTPA	RRAS2	0.512747232449265	undirected	NA	NA
DEK	WDR46	0.512747210219734	undirected	NA	NA
PLEKHJ1	POP4	0.512743948489623	undirected	NA	NA
ACTN4	CSK	0.512743278516112	undirected	NA	NA
APEX1	FHL3	0.512743088830385	undirected	NA	NA
NKG7	TOX	0.512742024945337	undirected	NA	NA
IL2RG	ORC2	0.512740918068034	undirected	NA	NA
MFSD5	WSB1	0.512739451155455	undirected	NA	NA
MCRIP1	S1PR5	0.512736266379098	undirected	NA	NA
DUSP23	PIK3AP1	0.512733438159978	undirected	NA	NA
PLEKHJ1	PTPN18	0.512732528834403	undirected	NA	NA
HNRNPH1	IFI27L2	0.512731376158166	undirected	NA	NA
CENATAC	MYCBP2	0.512731260130251	undirected	NA	NA
FBXL12	STX17	0.512730229780539	undirected	NA	NA
LAMTOR1	ZRANB2	0.512729649505193	undirected	NA	NA
STK17A	TARBP1	0.512729414207919	undirected	NA	NA
TMUB2	ZBTB14	0.512728254798554	undirected	NA	NA
FBXL12	TSN	0.512726770482102	undirected	NA	NA
DCTD	ZDHHC12	0.512725860622066	undirected	NA	NA
SNX18	VAV3	0.512725480574635	undirected	NA	NA
HSBP1L1	MBP	0.512724477446326	undirected	NA	NA
ELP2	PRSS57	0.512724316945367	undirected	NA	NA
CROCCP2	PDAP1	0.512722914924229	undirected	NA	NA
HMGN4	SSR4	0.512722258735649	undirected	NA	NA
PDE3B	RHBDD2	0.512718555550577	undirected	NA	NA
DDOST	LARP4B	0.512718448405608	undirected	NA	NA
LAMP1	TXN	0.51271676926777	undirected	NA	NA
PSMB6	TARBP1	0.512714480320397	undirected	NA	NA
CHMP2A	CSTB	0.5127143518487	undirected	NA	NA
FGR	OGG1	0.512710633673555	undirected	NA	NA
DNAJB6	WDR81	0.512710249126964	undirected	NA	NA
ESRP2	GLMP	0.512709719694567	undirected	NA	NA
RSU1	ZC3H12D	0.512707644113469	undirected	NA	NA
ATP5MC1	HDDC2	0.512707071181491	undirected	NA	NA
DMAC2	LAMP2	0.512706167088161	undirected	NA	NA
PTPA	RPS6KA1	0.512705042625148	undirected	NA	NA
CHMP2A	NDUFAF8	0.512704420927243	undirected	NA	NA
ANXA6	THAP12	0.51270354438955	undirected	NA	NA
TMEM273	TRGC2	0.512703450123077	undirected	NA	NA
COA3	CPTP	0.51270319254018	undirected	NA	NA
PSMA7	ZNFX1	0.512703185373373	undirected	NA	NA
DAZAP1	POP7	0.51270032753722	undirected	NA	NA
CAPN2	ZNF862	0.512699128479418	undirected	NA	NA
GNL3	NDEL1	0.51269771230889	undirected	NA	NA
C1orf162	RPUSD1	0.512696705830275	undirected	NA	NA
HMGN4	OAZ1	0.512695809509726	undirected	NA	NA
FASN	TRAPPC2L	0.512695738248807	undirected	NA	NA
SRP9	UBE2L3	0.512694453722921	undirected	NA	NA
BIN2	GNB1	0.512693505854038	undirected	NA	NA
EIF4EBP2	SH3KBP1	0.51269128690847	undirected	NA	NA
SAP30L	SLC46A3	0.512690847949368	undirected	NA	NA
MATK	VOPP1	0.512690051712558	undirected	NA	NA
CCDC102A	TPRG1	0.512688701856391	undirected	NA	NA
BCL2L1	ZMAT5	0.512686054507035	undirected	NA	NA
COA3	ZBTB25	0.512685887685807	undirected	NA	NA
HNRNPH1	PSMB8	0.512684601452955	undirected	NA	NA
EDEM1	HPS3	0.512684589746908	undirected	NA	NA
HENMT1	NPM1	0.512683527214836	undirected	NA	NA
CERT1	GTF3C1	0.512683501039499	undirected	NA	NA
ARHGAP12	ELMOD2	0.512682677997547	undirected	NA	NA
SH2D1B	TMSB4X	0.512680525467216	undirected	NA	NA
CALHM2	MSN	0.512679571686196	undirected	NA	NA
CYRIA	IL2RG	0.512678691508409	undirected	NA	NA
LAMP2	TADA2B	0.51267847714676	undirected	NA	NA
DUSP8	OASL	0.512676549745215	undirected	NA	NA
SIRT3	STX17	0.512676452257995	undirected	NA	NA
AGAP3	SF3B6	0.512675662655346	undirected	NA	NA
COMMD7	CYB561D1	0.512675309595516	undirected	NA	NA
JTB	PPP1CA	0.512674401499328	undirected	NA	NA
EMC10	OAZ1	0.512674387349054	undirected	NA	NA
MFSD10	RABAC1	0.512672413277387	undirected	NA	NA
SLC38A1	VAMP8	0.512671730085743	undirected	NA	NA
RAB5B	WDR46	0.512669513230709	undirected	NA	NA
CST7	MYDGF	0.512668363577442	undirected	NA	NA
CENATAC	DGUOK	0.512667147423179	undirected	NA	NA
EOMES	KAT5	0.512666527276048	undirected	NA	NA
ELOF1	TANGO2	0.5126654055161	undirected	NA	NA
C1orf174	RTN3	0.512662530497222	undirected	NA	NA
RPS6KA1	SSBP4	0.512659859400146	undirected	NA	NA
CCDC9	PPP1R7	0.512659300799695	undirected	NA	NA
PPP1CC	PSKH1	0.512659273796916	undirected	NA	NA
NPM1	TSN	0.512658821918465	undirected	NA	NA
KLHDC3	TRIP4	0.512652731252167	undirected	NA	NA
ITK	MARCHF8	0.512649940634903	undirected	NA	NA
ARF6	ITK	0.512648814161185	undirected	NA	NA
SZRD1	TMEM273	0.512646756854193	undirected	NA	NA
ITGAX	THOC7	0.512644745062453	undirected	NA	NA
FLOT1	KLRD1	0.512643669248688	undirected	NA	NA
PPM1G	TOX	0.5126422337935	undirected	NA	NA
AKAP17A	PPIB	0.512641808994011	undirected	NA	NA
FHIP1B	STARD7	0.512641585899368	undirected	NA	NA
CAST	S100A6	0.512639784352582	undirected	NA	NA
EXTL3	RRAS2	0.512638759537706	undirected	NA	NA
CCDC32	UBR4	0.512635698643037	undirected	NA	NA
CROCCP2	ICMT	0.512634524805802	undirected	NA	NA
NDUFB7	TAF1D	0.512633777491235	undirected	NA	NA
M6PR	STARD7	0.512632539885593	undirected	NA	NA
AP2S1	LIG1	0.512632061574865	undirected	NA	NA
AGO4	ARPC5L	0.512631540202924	undirected	NA	NA
RSL1D1	SSBP2	0.512628933416658	undirected	NA	NA
AKAP1	LCP1	0.512627893952348	undirected	NA	NA
MARCHF8	PLAAT3	0.512627630267626	undirected	NA	NA
FRMD8	WHRN	0.512626941897345	undirected	NA	NA
POMT1	TLNRD1	0.512626089115068	undirected	NA	NA
PSME1	TSC22D2	0.512625666143015	undirected	NA	NA
CD160	DAD1	0.512625212799176	undirected	NA	NA
ELOB	PPIH	0.512624483699068	undirected	NA	NA
DYRK1B	SF3B3	0.512623768334207	undirected	NA	NA
EIF4G3	ITGAM	0.512623637845045	undirected	NA	NA
ABCF1	SAMD3	0.512623465187133	undirected	NA	NA
ARMCX6	HNRNPH1	0.512621502531488	undirected	NA	NA
AKR7A2	FIG4	0.512618618768158	undirected	NA	NA
ARHGDIB	SH2D1B	0.512616341693213	undirected	NA	NA
KIAA0930	RPS28	0.512616228621983	undirected	NA	NA
AP3S1	GRB2	0.512615481051763	undirected	NA	NA
ABCF1	SLC16A6	0.512614427098671	undirected	NA	NA
ECE1	NACC1	0.512613522612774	undirected	NA	NA
PLEK	TCF7	0.512613083831586	undirected	NA	NA
CALM3	UTS2	0.512612893115518	undirected	NA	NA
C19orf12	VAMP8	0.512612585926218	undirected	NA	NA
POP7	TSN	0.512612507903827	undirected	NA	NA
RNF181	TEX261	0.512611821000797	undirected	NA	NA
CARHSP1	PLD3	0.512609829515871	undirected	NA	NA
BSG	LENG1	0.512608098313734	undirected	NA	NA
IFI27L2	TMEM30A	0.512607483963844	undirected	NA	NA
PFN1	RPS6KA4	0.512607198323989	undirected	NA	NA
TSPAN2	UCP2	0.512606987798089	undirected	NA	NA
CAP1	SMIM29	0.512606915479727	undirected	NA	NA
COA1	FBXO6	0.512604822168284	undirected	NA	NA
DNASE2	LAMTOR2	0.512604412076895	undirected	NA	NA
PARK7	RALB	0.512604261772245	undirected	NA	NA
HLA-DPA1	UBE2E3	0.512603920114428	undirected	NA	NA
GNS	NT5C3B	0.512602296323679	undirected	NA	NA
CTDSP1	PDIA6	0.512600677132568	undirected	NA	NA
GBA	MTMR12	0.51260001859666	undirected	NA	NA
FOXO4	ITPK1	0.512598148451514	undirected	NA	NA
PDE7A	SELENOS	0.51259778755747	undirected	NA	NA
KLRD1	PDE6D	0.512596578475003	undirected	NA	NA
CD27-AS1	PTPN6	0.512590904957798	undirected	NA	NA
POLDIP2	ZNF362	0.512587102754263	undirected	NA	NA
C1orf162	TMEM106C	0.512584979474462	undirected	NA	NA
FEZ1	STIM2	0.512583989826108	undirected	NA	NA
DOCK9	NTAN1	0.512583338180694	undirected	NA	NA
MATK	MIEN1	0.512581704674252	undirected	NA	NA
GSTP1	KMT5A	0.512581018720799	undirected	NA	NA
LAMTOR4	PLEKHJ1	0.512580428741278	undirected	NA	NA
BIN2	SLFN13	0.51258032308139	undirected	NA	NA
CTDSP1	ITGB2	0.512580225851765	undirected	NA	NA
DHRS7	NAA38	0.512578582495425	undirected	NA	NA
ISCU	MYDGF	0.512577545244898	undirected	NA	NA
DBI	MOV10	0.512576875604803	undirected	NA	NA
DNASE2	GGT7	0.512575345223083	undirected	NA	NA
EXTL3	SLC39A11	0.512574911060592	undirected	NA	NA
LAMP1	RGL4	0.512574654594702	undirected	NA	NA
BCAP29	CTDSP1	0.512573806863295	undirected	NA	NA
STOM	WSB1	0.512573726400662	undirected	NA	NA
AP3S1	KLHDC3	0.512569048696247	undirected	NA	NA
HMGN3	WDR13	0.512567623431355	undirected	NA	NA
ABCF1	MAPK1	0.512567294844815	undirected	NA	NA
MOB1A	NTAN1	0.512566754687011	undirected	NA	NA
CSK	ELOF1	0.512566064515507	undirected	NA	NA
DNASE2	MATK	0.512565291365358	undirected	NA	NA
CAST	MSC	0.51256404878315	undirected	NA	NA
TM2D1	YWHAQ	0.512563989313443	undirected	NA	NA
AP2B1	HPS3	0.512563810080713	undirected	NA	NA
HEG1	MAP2K2	0.512559150604055	undirected	NA	NA
ATMIN	NTAN1	0.512557997126023	undirected	NA	NA
CHMP2A	SF3B6	0.512557821399083	undirected	NA	NA
ADGRG5	MATK	0.512556231751219	undirected	NA	NA
CLTB	RAB6A	0.512554572261398	undirected	NA	NA
SIPA1L1	TSN	0.51255216326745	undirected	NA	NA
KIR3DX1	RAB27A	0.512551847628584	undirected	NA	NA
CD247	LAIR2	0.512551597604884	undirected	NA	NA
PTP4A2	S1PR4	0.512551596197701	undirected	NA	NA
TTC19	ZDHHC12	0.512550877979323	undirected	NA	NA
OAZ1	SERPINB6	0.512550211417205	undirected	NA	NA
PLEKHJ1	QTRT1	0.51254958429209	undirected	NA	NA
ISCU	SSNA1	0.512549053756155	undirected	NA	NA
MATK	SLC16A6	0.51254846750974	undirected	NA	NA
MARS1	RASGEF1A	0.512546708341783	undirected	NA	NA
IWS1	PLAAT4	0.51254660468583	undirected	NA	NA
ARMCX6	PTPN18	0.512545993941929	undirected	NA	NA
FASN	PIGC	0.512544406250402	undirected	NA	NA
MCRIP1	MRPS12	0.512543862594594	undirected	NA	NA
C12orf75	EIF2B1	0.512543484183014	undirected	NA	NA
CCDC102A	ITK	0.51254210305246	undirected	NA	NA
PTMS	TEX261	0.512541276207846	undirected	NA	NA
SLC25A45	ZNF362	0.512540585805959	undirected	NA	NA
RGL4	UBL4A	0.512540167757819	undirected	NA	NA
MOAP1	PPP1R18	0.512535923028126	undirected	NA	NA
CROCCP2	LAMTOR2	0.512533989217568	undirected	NA	NA
C1orf122	SKA2	0.51253080906385	undirected	NA	NA
SH3KBP1	TRAV13-1	0.512529355326832	undirected	NA	NA
PSMB8	TRGC2	0.51252843224302	undirected	NA	NA
PSME1	TXN	0.512527067844986	undirected	NA	NA
ORMDL2	SIGLEC17P	0.512526093313414	undirected	NA	NA
GRK6	RIN3	0.512524020327977	undirected	NA	NA
LAMP1	PEPD	0.512523067147672	undirected	NA	NA
APRT	VAV3	0.512522760457055	undirected	NA	NA
KLRG1	RPS27L	0.512521216561195	undirected	NA	NA
AURKAIP1	PLCG1	0.512521018683083	undirected	NA	NA
APRT	PDK2	0.512519298242735	undirected	NA	NA
B3GALT4	HPS3	0.512517336875512	undirected	NA	NA
MOAP1	PDCD5	0.512516096762395	undirected	NA	NA
AGO4	CCT2	0.512515107369489	undirected	NA	NA
ATP6V0E1	KLRG1	0.512514773510892	undirected	NA	NA
CLIC3	UROS	0.512514754649339	undirected	NA	NA
AKT1	TMEM14C	0.512514380937615	undirected	NA	NA
PLOD1	PTPA	0.512514020265694	undirected	NA	NA
RUNX2	TSPOAP1	0.512513362569708	undirected	NA	NA
HEG1	PSME1	0.512513299237595	undirected	NA	NA
APRT	ARPC3	0.51251285103264	undirected	NA	NA
ESRP2	PLEKHG3	0.512511944549022	undirected	NA	NA
NMUR1	TRIM8	0.512509135422015	undirected	NA	NA
RASGEF1A	SF3B3	0.51250813259532	undirected	NA	NA
CD247	TADA3	0.512508030116586	undirected	NA	NA
CDKN2AIPNL	DIP2A	0.512507793287443	undirected	NA	NA
FRAT1	PARK7	0.51250752642203	undirected	NA	NA
CD151	PSMB8	0.512503845768819	undirected	NA	NA
PARP14	TLNRD1	0.512503237867756	undirected	NA	NA
PUM3	SEPTIN7	0.512502483724011	undirected	NA	NA
MRGBP	RAB5B	0.512501189322873	undirected	NA	NA
ARHGAP12	LARP4B	0.512499574410396	undirected	NA	NA
BAG1	RGS3	0.512498891580296	undirected	NA	NA
CDS2	VAV3	0.512498832008569	undirected	NA	NA
POLR1C	SYPL1	0.51249567884219	undirected	NA	NA
MAF	TOX	0.51249475484989	undirected	NA	NA
MMP23B	TOX	0.512493853170945	undirected	NA	NA
FRMD8	POLR1C	0.51249210907295	undirected	NA	NA
AKAP17A	NCALD	0.512489888248346	undirected	NA	NA
DLG5	RBM39	0.512488985915228	undirected	NA	NA
CTDSP1	TADA2B	0.51248825337823	undirected	NA	NA
CTNNA1	RPN2	0.512487613402727	undirected	NA	NA
FBXW5	TSPOAP1	0.512487510358709	undirected	NA	NA
APRT	CD27-AS1	0.512487198194394	undirected	NA	NA
ARMCX6	STX17	0.512485651989217	undirected	NA	NA
DUSP16	TOR2A	0.512483028665064	undirected	NA	NA
ITGB2	LAMP1	0.512482120270853	undirected	NA	NA
PIP5K1C	SPRING1	0.512481911347607	undirected	NA	NA
ANXA11	RAB6A	0.512481649027139	undirected	NA	NA
FOSL2	PGPEP1	0.512479772757548	undirected	NA	NA
ARHGAP35	B3GALT4	0.51247862378094	undirected	NA	NA
FAM117A	TAF1D	0.512477482977035	undirected	NA	NA
CD63	FGR	0.512476654302242	undirected	NA	NA
APMAP	RASGEF1A	0.512476202229339	undirected	NA	NA
GHITM	TOR2A	0.512476006744592	undirected	NA	NA
LRRC14	RASGEF1A	0.512474785959335	undirected	NA	NA
EIF2B1	RSL1D1	0.512474621781627	undirected	NA	NA
ARHGAP12	ZRANB2	0.512474091491975	undirected	NA	NA
TLE4	WSB2	0.512473994561732	undirected	NA	NA
ERBB2	PDCD2	0.512472211115799	undirected	NA	NA
CCDC92	TIGIT	0.512464636504469	undirected	NA	NA
HP1BP3	SRP14	0.512463461488177	undirected	NA	NA
CTDSP1	MRPL10	0.512463008073776	undirected	NA	NA
BBLN	CD164	0.512461706224729	undirected	NA	NA
FBXO6	SMPD4BP	0.512460916786573	undirected	NA	NA
AXIN1	STX17	0.512457370479357	undirected	NA	NA
ASAH1	SCP2	0.512457357091529	undirected	NA	NA
GALNT1	TOX	0.512457151118506	undirected	NA	NA
BAD	RPS6KA1	0.512455311871212	undirected	NA	NA
PGPEP1	SEPTIN7	0.512454637706883	undirected	NA	NA
PLAAT4	PSMB8	0.51245414954882	undirected	NA	NA
ANXA2	GRB2	0.512453645386688	undirected	NA	NA
RPN2	TCF7	0.512452651202339	undirected	NA	NA
PDE7A	SLC27A3	0.512450891726979	undirected	NA	NA
KIAA2013	MTMR12	0.512450582767795	undirected	NA	NA
ICAM3	LENG1	0.512450289895013	undirected	NA	NA
BEX4	GSTP1	0.512449326583247	undirected	NA	NA
GRB2	RPN2	0.512448811345729	undirected	NA	NA
PDCD5	TMEM129	0.512448737245263	undirected	NA	NA
MTMR12	SYT11	0.512444865983339	undirected	NA	NA
OAZ1	RIN3	0.512444446931142	undirected	NA	NA
EPB41L4A	PDE6D	0.512444117117469	undirected	NA	NA
PRSS30P	TMEM216	0.512443663134681	undirected	NA	NA
CHCHD2	TRDV2	0.512443290572241	undirected	NA	NA
CAPN12	SLC25A43	0.512442584734972	undirected	NA	NA
SNRPC	ZNF862	0.512442239740168	undirected	NA	NA
PRDX4	VAMP8	0.51244114110187	undirected	NA	NA
ECE1	R3HCC1	0.512441033418411	undirected	NA	NA
CCNH	VPS45	0.512440366551964	undirected	NA	NA
SERBP1	TPM3	0.512437876409422	undirected	NA	NA
DMAC2	TMEM14C	0.512437387561774	undirected	NA	NA
ITK	SLC25A43	0.512435340613885	undirected	NA	NA
ICAM3	TRGC2	0.512433380261392	undirected	NA	NA
CAPN2	LPCAT1	0.512433369142596	undirected	NA	NA
DHRS7	TSR3	0.512433092664284	undirected	NA	NA
FBXL12	MSC	0.512432403334038	undirected	NA	NA
AXIN1	ERAP1	0.512429473644209	undirected	NA	NA
ARRB1	TRGV9	0.51242884322342	undirected	NA	NA
TSPAN2	TWF1	0.512427789565305	undirected	NA	NA
LPGAT1	TTC38	0.512427514496447	undirected	NA	NA
HLA-DPB1	LARP4B	0.512427299447392	undirected	NA	NA
ATXN7L3B	MEGF9	0.512427125149753	undirected	NA	NA
PPIB	ZBTB14	0.512426990213946	undirected	NA	NA
NTNG2	RSU1	0.512424446204708	undirected	NA	NA
NMUR1	PLEK	0.512423439510948	undirected	NA	NA
SNRNP70	VPS45	0.512423266721076	undirected	NA	NA
DOCK9	NKG7	0.512423058757169	undirected	NA	NA
C12orf75	CHMP1A	0.512422850600125	undirected	NA	NA
ACSS1	CHPF2	0.512420533473037	undirected	NA	NA
HENMT1	INO80E	0.512419988161665	undirected	NA	NA
AKAP17A	FGR	0.512419977242394	undirected	NA	NA
KIAA1143	MRRF	0.512419930268227	undirected	NA	NA
AKR1B1	POLR2G	0.512419715275128	undirected	NA	NA
AP2S1	POLR1C	0.51241930247555	undirected	NA	NA
CDKN2AIPNL	RBBP6	0.512418946747356	undirected	NA	NA
ATOX1	GAPDH	0.512418025729532	undirected	NA	NA
PPP1CC	RRAS2	0.512416581910331	undirected	NA	NA
ACTR2	EMC4	0.512416231387585	undirected	NA	NA
SH3KBP1	SLFN13	0.512415614369871	undirected	NA	NA
LAMP1	TM2D1	0.512415174657343	undirected	NA	NA
FLOT1	SNX3	0.512414514602816	undirected	NA	NA
PRF1	SSBP2	0.512413368411152	undirected	NA	NA
MFSD5	TWF1	0.512413260059878	undirected	NA	NA
CALM3	UBR4	0.512413180292004	undirected	NA	NA
POLR1C	PRF1	0.512412580884592	undirected	NA	NA
FBXW7	GZMB	0.512412318442759	undirected	NA	NA
NUDT1	SLC25A43	0.512409709956145	undirected	NA	NA
NOP14-AS1	TRIM25	0.512409528035077	undirected	NA	NA
ATOX1	RPS6KA4	0.512409209960789	undirected	NA	NA
CD27-AS1	NPIPP1	0.512407620149953	undirected	NA	NA
ARHGAP12	LRPPRC	0.512407444667682	undirected	NA	NA
FAM111A	TBC1D10C	0.512407240042167	undirected	NA	NA
FOXO1	POP7	0.512405785414548	undirected	NA	NA
CTSC	STX17	0.512405408363372	undirected	NA	NA
ACTN4	ARHGAP12	0.512404973397145	undirected	NA	NA
SNRPC	TSPOAP1	0.512404492760187	undirected	NA	NA
PIGC	ZNF513	0.512404363184942	undirected	NA	NA
RBM39	RHBDD2	0.512403621889057	undirected	NA	NA
BAD	M6PR	0.512403351572198	undirected	NA	NA
CSTB	MAPKAP1	0.512402315183315	undirected	NA	NA
CTSS	SLC25A43	0.512401128000318	undirected	NA	NA
ISCU	SLC16A6	0.512400444598305	undirected	NA	NA
ATXN2L	CD5	0.512400348160779	undirected	NA	NA
GBA	NCALD	0.512398152590707	undirected	NA	NA
NFE2L1	NPTN	0.51239482928502	undirected	NA	NA
MAD2L2	PLOD1	0.512393529227215	undirected	NA	NA
HS1BP3	RPS6KA1	0.512393120101567	undirected	NA	NA
CD247	ZMAT5	0.512389403806969	undirected	NA	NA
CAST	IGF2R	0.512387772194669	undirected	NA	NA
TRDV2	TRIO	0.512387582710674	undirected	NA	NA
LAMTOR5	VAMP8	0.512384623272261	undirected	NA	NA
NDUFAF8	SFXN1	0.512382074862719	undirected	NA	NA
RABAC1	SYPL1	0.512381805788876	undirected	NA	NA
MYCBP2	TRIO	0.51238066030838	undirected	NA	NA
B2M	HSBP1L1	0.512380551230747	undirected	NA	NA
EXTL3	TMEM50B	0.512380003822703	undirected	NA	NA
NTNG2	RSL1D1	0.512378978678089	undirected	NA	NA
ABHD17A	CLTB	0.512378817146001	undirected	NA	NA
SNX3	UBA7	0.512378740747636	undirected	NA	NA
SMAD2	UBE2L3	0.512377400793418	undirected	NA	NA
ITK	STIM2	0.512376294915493	undirected	NA	NA
DNAJC1	HMGN4	0.512376060064012	undirected	NA	NA
CWC15	DUSP8	0.512372747929857	undirected	NA	NA
RUNX1	ZNF274	0.512371730184211	undirected	NA	NA
EOMES	MEX3C	0.512370290916764	undirected	NA	NA
CERS4	LPAR6	0.512367812635965	undirected	NA	NA
REC8	RGS3	0.512367255559221	undirected	NA	NA
ATMIN	S1PR5	0.512366842714303	undirected	NA	NA
CCNH	GLUL	0.512366547118289	undirected	NA	NA
IWS1	THAP11	0.512365041651003	undirected	NA	NA
CCT2	RNF181	0.512364495501188	undirected	NA	NA
APOL2	SPRING1	0.51236438724579	undirected	NA	NA
CLIC3	MAPKAP1	0.512362905889706	undirected	NA	NA
APBB1	RASGEF1A	0.512361545563864	undirected	NA	NA
R3HCC1	TMEM14C	0.512360267597333	undirected	NA	NA
GGT7	RASSF4	0.51235974297041	undirected	NA	NA
HMOX2	SH3BGRL	0.512359556994283	undirected	NA	NA
CENATAC	HIGD2A	0.512359127879846	undirected	NA	NA
ACSS1	SAMD3	0.51235839820162	undirected	NA	NA
NDUFB7	WHRN	0.512357618464161	undirected	NA	NA
LAIR2	PDZD4	0.512355570428109	undirected	NA	NA
BCL6	SYT11	0.512354584497237	undirected	NA	NA
ARHGAP30	EXTL3	0.512354030493661	undirected	NA	NA
MAF	PTP4A2	0.512353319929798	undirected	NA	NA
ARPC5L	FBXL12	0.512352762913426	undirected	NA	NA
AP2S1	LAMP2	0.512350503770306	undirected	NA	NA
AP2B1	SLC35A4	0.51234988010861	undirected	NA	NA
ERGIC2	KAT5	0.512349659327363	undirected	NA	NA
HSPA9	LYN	0.51234959634885	undirected	NA	NA
GBA	RPN2	0.51234891319532	undirected	NA	NA
DOCK9	SSH1	0.512346228821872	undirected	NA	NA
PSMB6	RAB5B	0.512345171640619	undirected	NA	NA
CEACAM21	GBA	0.512344398599212	undirected	NA	NA
LSM7	PRDM1	0.512343992766455	undirected	NA	NA
RALY	RBM39	0.512340942604459	undirected	NA	NA
FLOT2	INO80E	0.51234013285511	undirected	NA	NA
CNOT7	HENMT1	0.51233897838735	undirected	NA	NA
MBP	TRAPPC12	0.512338882159616	undirected	NA	NA
CFL1	SRRM1	0.512338427382118	undirected	NA	NA
LARP4B	P2RY10	0.51233799198684	undirected	NA	NA
GNAI2	SAP30L	0.512337614540326	undirected	NA	NA
HEG1	NAXE	0.512335456592056	undirected	NA	NA
RAB1B	TSPOAP1	0.512334003244049	undirected	NA	NA
CCDC115	SNRPD1	0.512328089435037	undirected	NA	NA
PTPN18	ZNF80	0.512327818410727	undirected	NA	NA
CCNH	TRIM41	0.512327542858121	undirected	NA	NA
GRK6	SPCS1	0.512324628754102	undirected	NA	NA
DUSP8	PPIA	0.512324072502996	undirected	NA	NA
CD244	RSRC2	0.512323520209596	undirected	NA	NA
CCDC115	TTC38	0.512322536810114	undirected	NA	NA
BAD	NDUFB7	0.512319271929255	undirected	NA	NA
MAPKAPK3	MLXIP	0.512319005385407	undirected	NA	NA
PGPEP1	TANGO2	0.512318555912632	undirected	NA	NA
DGUOK	LSM7	0.512315882660406	undirected	NA	NA
AGAP3	FIBP	0.512315820050146	undirected	NA	NA
EIF6	ICAM3	0.512314860443023	undirected	NA	NA
ATMIN	MXD4	0.512314744181197	undirected	NA	NA
OGG1	SLC25A3	0.512314663555571	undirected	NA	NA
DHX16	LPAR6	0.512314528309705	undirected	NA	NA
KIAA2013	PGAM1	0.512314095694878	undirected	NA	NA
CYB561D1	MOB1A	0.5123125289694	undirected	NA	NA
COA3	TENT4A	0.512312488169164	undirected	NA	NA
TTC3	YWHAQ	0.512309711773774	undirected	NA	NA
ANXA11	ITK	0.512309706590911	undirected	NA	NA
EMC10	MYDGF	0.512309638311999	undirected	NA	NA
KMT5A	PLCG1	0.512309449411651	undirected	NA	NA
DIP2A	ELOB	0.512309049747597	undirected	NA	NA
